,business_id,state,category,recal_stars
181621,GyDwINCEICbxpvPMCAVrrw,NC,Breakfast & Brunch,1.0
181622,fQclKmk5G2_g98cDNPvj0g,AZ,Mexican,4.333333333333333
181634,xFSCaBlcnDXSGFPUtYtuXA,NC,Chicken Wings,2.0
181638,FrMqrN-jIvc1abEBqn4HaA,NC,Vegetarian,4.083333333333333
181650,K0VNhFhaOrO3CypCqofjwA,NC,Vegetarian,3.5
181656,57aBx6Mo_VRk_kMA8J5Efg,NC,Mexican,4.081081081081081
181693,Uxm9N6jwmJybOv1NcBbnRw,NV,Sushi Bars,4.0
181761,k34J0L6xAnknbv40WGvpcg,AZ,Pizza,3.0
181763,cJzv3fbd7jL2ZHyFosFkOw,AZ,Chinese,3.75
181787,OgpFnMfx1R_Aw4rZfLRuKQ,AZ,Pizza,5.0
181789,wF_CCcKxNF3sf6UxFjzXPA,AZ,Chinese,2.6666666666666665
181795,p41wAz-zZtps7tTh0g_oiQ,QC,Sushi Bars,4.5
181797,j0h8OH6ktQsnTmIaJsN5Hw,AZ,Seafood,3.9090909090909087
181808,oZHbPhIj01_31jqD053a_Q,QC,French,4.346153846153847
181834,cxA-ETXXXBzOlR83j7feMQ,NC,American (New),2.4
181844,EAeTMoM3U9IK52btP1xcOg,ON,Asian Fusion,3.0
181849,rJdEbOWNfAELa0YETWf9Lg,AZ,Latin American,4.2
181904,NJLcn5fACNVzEu3jUpsgOA,AZ,Sandwiches,4.8
181909,j9bWpCRwpDVfwVT_V85qeA,AZ,Thai,3.25
181921,2NICrHy0I5rlEJmlt0ao9A,AZ,Breakfast & Brunch,3.9375
181953,VuIIfIAEtGFXcAcXCvK-1g,AZ,American (Traditional),3.875
181961,fUhgw2iXXS3TETqU4eZU6Q,NV,Pizza,3.333333333333333
181970,8qC6M0kvOu9L_2QVh5pfhg,NV,Sandwiches,3.5
181984,3XE-poXz9CeDao-Q7pqkTw,NV,Seafood,3.9428571428571435
182019,kwacNh9UDn_sIf0-wBatgA,NV,Seafood,2.6842105263157894
182038,cMEln0QCOYFRykhvdkLJzg,OH,Japanese,3.8
182048,Uo088VV_nzeTBJEbCCUSFw,OH,Chinese,3.7777777777777777
182057,ODQq6ba0rtpT2Iw0gY68Ug,AZ,Japanese,3.555555555555556
182066,K1qs4e30yoln6scnm-tmyg,AZ,Barbeque,4.222222222222221
182084,CRVtzesMuwHK-phmS_ojaA,AZ,Pizza,3.8571428571428568
182147,H6UYKqj0iO_hvvlM76nh0A,AZ,Breakfast & Brunch,2.6153846153846154
182160,426RL7G7oTyu-f8jFxVRJQ,AZ,Tex-Mex,3.0
182174,MhnihE0alud0ereVInSt8Q,AZ,Chinese,2.56
182199,4K5NUsinIgtq-yuxdp2HdA,AZ,Mexican,3.8837209302325584
182242,F8nWy6FX8k-hpIf4MbjeNQ,NV,Fast Food,3.5
182246,hSKL-eAU_9rEyA3qmm8l-Q,NC,Thai,3.8
182266,TUrQG_XfJA_kCOSN0oUbTQ,NV,Burgers,3.7916666666666665
182290,UNMBMKI9FjnO9flxPxV-1w,NV,Italian,4.086956521739131
182313,yYMTMtguT90BfMJVxasFuw,NV,Chinese,3.88
182338,1U9lgJoEhxaCMP0PsuSJgA,AZ,Pizza,3.272727272727273
182349,LHyj66waFlDcw9UToo27JQ,AZ,Barbeque,3.9669421487603302
182470,zT8rz9GG5TXNy3ChGcqWGw,NV,Pizza,2.1666666666666665
182476,_hML_SleB40KkUrMHOZ_-Q,NV,American (Traditional),4.073529411764706
182544,w2b0ve7xpuCQkwYICFIUOg,NV,Sandwiches,4.25925925925926
182598,BhueLLvA0k9G1Lr0WeZX9w,NV,Soup,3.8333333333333335
182628,_gMR_YdsMwwKy63-UwjdnA,NV,Chinese,3.4285714285714284
182635,IRbgMt0cVuzK1KSppU16_Q,NV,Asian Fusion,4.3
182715,QGAv-8tj5i4m4G-HDMnIbA,NV,Breakfast & Brunch,3.8684210526315783
182753,4bqbAhYZQeokD3zqN77XLA,NV,Bakeries,3.555555555555556
182762,p3YqOYELqXtLyHz9T49p_w,NV,Seafood,4.0588235294117645
182864,o0aGMe0ukXSJgd4QefM6cQ,NV,American (Traditional),3.56
182889,ubz4CaZXagQuGv2N9gFAdw,NV,Steakhouses,4.244186046511628
182975,nu1GQ_Q43JqzrWMZE_dE1Q,NV,American (New),3.821428571428572
183031,OXBROmBWuDhRhd0BZ7zXJA,NV,Barbeque,3.3809523809523814
183052,h9pEt23IAyjBtUaYA9v46A,AZ,Mexican,4.785714285714286
183066,ETSHD1lX0xcd2qInwiXxzA,AZ,Mexican,4.789473684210527
183085,JoHDOuZ1BnFi63PgC_zYeQ,IL,Indian,4.0
183086,3dw6xhzG08htY5HcL2OjeA,AZ,Seafood,3.7857142857142856
183100,Kz7xk9J3YltU-ubNSqm8Tg,AZ,Mexican,2.8
183105,1PQzTopufAMDpx0HHBFeRA,ON,Caribbean,2.9090909090909087
183127,6RmdqLK1H5aodAA8t7Yl2A,PA,Steakhouses,2.8571428571428568
183141,HXO83D4b_LzkDQEQIYB_XQ,PA,Sandwiches,2.0
183142,QKaniCqHZihhnOW9koPgNQ,ON,Breakfast & Brunch,4.0
183143,mG71gQ5HWl7ut9OCN6NJKA,ON,American (New),3.755555555555556
183233,pshiKbFYbE2P5dkXa0FVgg,AZ,Sandwiches,4.2727272727272725
183244,A-KOfbVxAcpfIq0u9kTM9A,AZ,Chicken Wings,3.0
183247,3I7xY7DjWearTz7d4TGdbw,AZ,Mexican,3.5357142857142856
183275,OZVjQy15DdNsSW3bRAL4mw,AZ,Chicken Wings,5.0
183278,xD4bjFpAcvKOWh_inZvkWg,AZ,Mexican,2.9411764705882355
183295,KQ5vc53rHLiJY1z5IXzjxw,AZ,Fast Food,5.0
183296,4xtU8eji_G0Yepj3D-8I6Q,ON,Indian,3.3684210526315788
183315,xtUTw9M21mIfmpIQfBGgjA,ON,Sandwiches,3.7142857142857135
183336,67Pa_CtXthgJzXfY8JzLDQ,ON,Burgers,3.4
183371,MhiBpIBNTCAm1Xd3WzRzjQ,ON,Sandwiches,3.3090909090909086
183426,VoTi4yVhTVyFdmxUpoyUsg,AZ,Mexican,4.52
183451,FmKcKBXtDQLyUq0eploh0A,QC,Japanese,3.5
183453,si0aURvXxdwP04oJqkr_zA,AZ,Mexican,4.133333333333334
183483,EEGajOchS2BIZNvJcPK3uw,AZ,American (Traditional),4.382978723404255
183530,pugciBzSCFqa_vn-X5pcEQ,AZ,Mexican,4.642857142857143
183544,aNe8ofTYrealxqv7VtFTuw,NV,American (New),3.6206896551724137
183573,QiuTcA0bKQMCyOFBFJZ58w,NV,Mexican,3.7692307692307687
183586,bLCdohUvOM7l1OcXifmblw,NV,Steakhouses,3.2835820895522385
183653,-FcZY7a7qgxTUlTvwuyJnQ,NV,Japanese,3.28125
183685,fTfX3vGrV8GYBGcfweY6Kg,OH,Sushi Bars,3.4117647058823533
183702,WPlanDoQbwZGEB2CmjAU8A,PA,Greek,4.8
183707,I6oxEn1HT41S2GPrDKPPvA,ON,Seafood,2.5945945945945947
183744,Mkpg9S2j0ZrZc3q-VjfLsA,ON,Chinese,3.4285714285714284
183779,Oi-u4KqrcZbIWSYKnh7mJA,NC,Chinese,3.75
183791,ujBk7cdEvo5FkD1e0Gzq1Q,NV,Chinese,2.833333333333333
183797,WWOCqk1Vh605xP-lcb9lhA,AZ,Asian Fusion,4.277777777777779
183815,jqAdZf9PJo8lsRskc6T1Sw,AZ,Mexican,3.1694915254237284
183874,3sOS8wKatd_Uoa9VEJHhrw,AZ,American (Traditional),4.076923076923077
183900,-raUM9T-1dKPiB5_vRmFYA,AZ,Hot Dogs,3.35
183920,Fv4EXwV30rwGD2NzN1ekgA,NV,Asian Fusion,4.621621621621622
183957,9U4Tqt5SkZKQ6eeH6IPSxQ,NV,Steakhouses,4.487804878048781
183998,XuklcV36NOY42qBcBx53Kg,NV,Italian,2.8
184008,cOqd9ou3uf-1k3OWFo-_CQ,NV,Korean,3.8333333333333335
184014,Cdywb13_07M1_g3U85VKTA,AZ,Chinese,2.92
184039,tM_MMrMFwf5rJv9rbu4NQQ,AZ,Seafood,3.1578947368421053
184058,EjklATg4aNBWINenUySCgQ,AZ,Cafes,4.4375
184074,C6MG3vrloHF8h9PPvZNiJA,AZ,Thai,4.15
184094,utR8Ei5_c2CRAIffpYtdZQ,AZ,Breakfast & Brunch,3.7916666666666665
184118,fSJFRzOF92gBuJ2ePitCEQ,AZ,Asian Fusion,4.0
184120,DV-tubtrEPacLsTms4CgZA,AZ,Greek,4.285714285714286
184127,1pm04v3jhOCDJjSMWiZSTQ,AZ,American (Traditional),4.0
184138,_pJU90C24bdOq19qNvTp7A,AZ,Greek,4.1
184148,SAae44V24aD7y_HpgxjhPA,AZ,Mexican,3.2068965517241383
184177,QvEoE_oGwHPXvw5IylllNg,AZ,Chinese,1.4444444444444444
184186,_HGz-BfLYJlShdz_eg3BOw,AZ,American (New),4.0
184191,xY5uR_HCwkdAX3ZLkyjZZQ,AZ,Pizza,3.1333333333333333
184206,AZL7uziAs4a9SgZnzzahDg,AZ,Thai,5.0
184208,0L3CAgRf8wuH5MjNwJdivg,ON,Thai,3.8333333333333335
184214,ZyOLevFrV7Vxi0OOS3lf-w,NV,American (Traditional),4.318181818181818
184236,I8j1gHLKNJVN4dNVUOsedw,NV,Diners,4.304347826086956
184259,Er5XAY2UFGGqBHdqpeCFkA,NV,Sushi Bars,3.8392857142857135
184315,Qf6EnIzKqhXQg4YNkVAqHQ,NV,Seafood,2.685714285714285
184350,I5TnTKHzJuLA0YLZPGCNwQ,NV,Japanese,3.6666666666666665
184362,yBxzqKXHhvNVaFnEOd4f7Q,NV,Chinese,4.625
184370,sVrkLeKlDfCKjQWfcHVqrg,NV,Fast Food,2.0
184377,iL2-xJ4-eMsJk88PsbivbQ,NV,Salad,4.27906976744186
184420,leZNWLccyBaXpPIRPK_lsA,NV,Italian,3.375
184428,A6kXV4LPZsPjqWyGU-h_zw,NV,Chicken Wings,1.6
184433,YODpEX6xACHoERsIol4-gg,NV,American (Traditional),1.0
184434,_paJE9yQfSvo25BKBQrKZA,NV,Fast Food,3.2
184439,o69XnnmtOaj6a2sjOTsGeg,NV,Delis,3.4
184454,GPVnzRcvlhEK0-c6PImyoA,NV,Breakfast & Brunch,2.0
184460,kvxSYzWonG0Gf0TlOF0nkA,NV,Fast Food,3.0
184462,MjB1mTO0Thw0csSIe5xxLg,NV,American (Traditional),4.294117647058823
184479,syRPwPqdV6h3eenuV1d6rg,ON,Korean,2.269230769230769
184505,yIE9RYGHEk8A9RxrSVgbdQ,ON,Japanese,3.5294117647058822
184522,W_nU2qtu1AEDDCgkCo0gJg,ON,Chinese,3.3157894736842106
184541,nqnVKM55nIZn8fNH1fIJPA,ON,Chinese,4.166666666666667
184547,OEB6connD7XFIyvq_rjI4g,ON,Korean,1.6666666666666667
184550,jX6Gzr6WdoPxiRLKDfcVrQ,ON,Sushi Bars,3.0
184556,qtNtrKfNhU-021GaNoz-_A,ON,Vietnamese,1.75
184560,dyJsv02GJgQZBl2Lh3vjjg,OH,Diners,3.333333333333333
184563,vBVwwwvkxIoVKfl8N2NpfA,OH,American (New),4.5
184565,9M69HnfjB0d11G9oGLpVgw,ON,Chinese,3.2
184570,cisqOxAgQPjVVr9Yzk8_dw,ON,Bakeries,3.6296296296296298
184597,f4vb5tv60WaBcwzRhKpANA,NV,Breakfast & Brunch,4.285714285714286
184611,KP-f7in9RSapddzIVRBE1Q,AZ,Diners,4.571428571428571
184618,tngl2VZ4VGpK3qFpmU0NMw,ON,Italian,3.2307692307692313
184631,FJMMPL3pxAPYGEPB0Hwlhw,ON,Breakfast & Brunch,3.692307692307693
184644,QIcXq4Z3_2lvg9rmmoGF-A,NC,American (Traditional),2.5
184652,eZqoDfBg-xOS8WdcZCYM2A,AZ,Barbeque,5.0
184653,XdhoZK1LYGYmmnUwpFNV-w,AZ,Fast Food,3.333333333333333
184659,8VQu2-4UOXNm0eqVpjkE_Q,ON,Sandwiches,4.027027027027027
184696,z_twvOBwyGNbuxJhsiJofg,ON,Sandwiches,4.230769230769232
184709,bhqOSajw2x1NLQxijsDVcg,ON,American (Traditional),3.3846153846153846
184735,tj9pFG_hvwP2MvjjT-hEDQ,ON,Middle Eastern,5.0
184736,mreVfNDmhkQBPbWZ6vtr9w,AZ,American (Traditional),4.4
184741,n4E8ltk6CidI4_9s5STVtA,NV,Burgers,3.829268292682927
184782,Nnb9kHGq_5pJSjGundeY0Q,ON,Vegetarian,4.0
184783,XBKhVOYDA3AaAN6k3TOijQ,ON,Burgers,4.5
184787,I_eCXujGAbl1JKrye_419w,ON,Japanese,4.0
184795,z8H4Mdzl4jS9pYswj6Jf9w,ON,Italian,3.5294117647058822
184812,PsYU8cEDE3oewzKCyVt5bw,ON,Sushi Bars,3.066666666666667
184827,7HUEqrj4aa_u3kl-o-e9_Q,ON,Mexican,3.8666666666666663
184842,ybbcg01-j7tKJ_oLEY1uPQ,ON,Thai,4.6
184857,OACjhgf8nnYGzFnOhA7uhg,ON,Mexican,3.5
184865,t4P-8drZzj3TMwA_WU-4Zg,AZ,Chinese,4.333333333333333
184868,Yn-8zix5_blucvZo3G8kPw,NV,Burgers,3.7666666666666666
184898,Ly2ShApiomYZwKehwb7eRA,AZ,Sushi Bars,4.08421052631579
184993,UUtWoDyREiy9MPdtTRFUYQ,AZ,Chinese,4.478260869565218
185039,LbeJgPgKKHw5qH0f02NHEQ,PA,Chinese,3.7857142857142856
185053,2rcrwnlPd_w5oieGVyDgpw,ON,Japanese,4.125
185061,YAkGt01m776IpZ7KFdnQDw,ON,Vietnamese,3.8333333333333335
185067,oiLIeEuEDc26pf5q73uwYw,ON,Japanese,1.3333333333333333
185073,qiRyyRWt6jmAxcoVW0-WHA,ON,Chinese,3.5789473684210527
185111,wcR9Vbwn2EmlSeV7uBUIsA,ON,American (Traditional),3.3076923076923075
185137,MM5Fdfqf87QpTkHIKZNVdg,ON,Italian,4.0
185145,T3DcIhsOy74mmmtLmi-X3w,PA,Barbeque,4.5
185149,YWRn5UF4Fdxo59Vu__t_Fw,OH,Sandwiches,4.333333333333333
185155,5WaXQjXal1bbVneDDI-4qg,ON,Chinese,5.0
185156,2eUVkmVjU4K0HJKZd_CaYQ,ON,Asian Fusion,3.333333333333333
185162,9ULcHyUTN1O16Vr8KUMQew,AZ,Chinese,3.0
185175,iqQEH6olFhpqwZjFRRFmuA,NV,Japanese,4.333333333333333
185208,HV_TRGJdMurmJkqkdRGaww,AZ,Mexican,4.428571428571429
185215,CrIWqmuO2uQWwl3z11K_BA,IL,Italian,4.0
185235,GkQxwsRXYioD2VtCjNfedw,IL,Delis,3.5
185241,hvPPw19VdGRsOEkxgyD7tg,IL,Salad,4.090909090909091
185274,y0QzKWNVoXCbZpk6uhEgGA,ON,Pizza,3.2105263157894735
185293,oaap_zKAxkrlTBwF3onmXw,NV,Mexican,3.0
185303,l-syVU_B8T4ZTr_SpMCKfg,NV,American (Traditional),2.1111111111111107
185312,-FNquqGseSCVMWo7KbK-Tg,NV,Mexican,3.7222222222222223
185330,iiVeHbqOWMuKeUQz7ks71A,NV,Chinese,3.5294117647058822
185347,0ihQJhd_-nUP1p01NBDjLQ,AZ,Salad,4.166666666666667
185353,_82041xhXs6-_WWT82BA8Q,PA,Pizza,3.5
185357,2RFe9vDTzyBkF4mvsFDDow,NV,Barbeque,3.555555555555556
185375,GzBIAjAMHD9iVZK8BT6XMw,NV,Breakfast & Brunch,4.428571428571429
185382,6G0w6rSvl964Lt8qumF3hA,AZ,Vietnamese,4.148148148148148
185409,ckJdH2F-T2r0AnPHrlIGvw,AZ,Burgers,4.0
185410,LCvHBQBxcFm9dyW2uxTO9Q,AZ,Chinese,3.0
185413,zDPVRMN6PJhD34RYhiySgw,NC,Mexican,3.8333333333333335
185419,TkoyGi8J7YFjA6SbaRzrxg,AZ,Sushi Bars,3.7083333333333335
185443,r76Jr-MchYOobglY6TguzQ,QC,Mexican,3.571428571428572
185450,dpywCoS-f8HcBiSTNcMJrw,AZ,Fast Food,1.0
185451,aIZQF2UCLv6ru-zsPK4H2Q,AZ,Barbeque,4.425
185491,rGt76zQHjSaOuOrj31EO6Q,AZ,Chicken Wings,3.571428571428572
185498,_HhZV5S7sypfcE2AcEkL4w,NC,Diners,2.0
185500,gikJ3YJpat7xa1CTdMDMPw,NC,Burgers,3.0
185507,bLRjPq9-pAdXirAWWTuZzg,AZ,Mexican,1.9333333333333331
185522,7Ug8zCmY6iDTewxWqeYQ2g,QC,French,4.5625
185538,c_VcdG84KcGRRQ23x-EpPA,NV,Delis,4.0
185539,TibTrHAfWQwTKRIdIy1kSg,ON,Seafood,4.285714285714286
185546,rATlMkHZdcwqQ12aIWg10w,ON,Sandwiches,3.9
185556,HTAAMVDZ4P0VX5F9euJBoA,AZ,Chinese,3.8
185576,kn1moWlLuMgmnHIVyz2PQA,AZ,American (Traditional),3.0
185577,48RvI-rWPjRe_nuOmbaa3A,SC,Burgers,3.75
185585,uwpPniaFEVkK5T_PWdQZ0A,NC,American (Traditional),3.0
185602,SEEy7DKuVbgw4Rai2BqEEQ,NC,Latin American,3.888888888888889
185620,_ruizXa-KyFO5mNA0p3nBA,NC,American (New),4.684210526315789
185639,79DB7Q4v-792r_Iwgnwg1Q,SC,Pizza,5.0
185640,o2O4qWlo4O0aI5oEZsUHBQ,NC,Sushi Bars,3.2352941176470584
185657,oFwr1It81SObzC3MZ66vqw,NC,Caribbean,3.0
185666,GUEWBcErEzW-YYREq4ct6w,QC,Sushi Bars,4.0
185669,Ea3BblvC4zzagYI_1cNumA,NV,Salad,4.0
185677,P8nY22PirIp-d1GpDn7qnA,PA,Fast Food,3.0
185687,TpLbrBsHSej6Snb6LXDYxg,PA,American (New),4.0
185688,N0Vz2kAqcAwCukse3xj65g,ON,Korean,4.0
185689,jSqfGuZXwcKBMWV71y11Tg,NV,Burgers,3.8
185694,TLSFhOzkvPyZplTZBVAMCA,AZ,Steakhouses,2.555555555555556
185712,ec9mv9cUMObXqyh3yjgIbA,AZ,Seafood,4.9
185722,0qet57CmMA5qUm6gPFUTpg,NV,Italian,2.6
185747,8UiPh7jaIqT_Dm8Qt_9frA,ON,Salad,3.333333333333333
185753,gBQH64vIkA-kIDFGM290dw,NV,Mediterranean,2.642857142857143
185767,8pmGz3Lg4f_r7HdDZPa4dQ,NV,Barbeque,3.555555555555556
185785,WkHVtY5voeLCvv61klhUnA,WI,Fast Food,5.0
185786,Q_BDMqf4tLrS_44g38dqXQ,WI,Mexican,3.4285714285714284
185793,yAkaDc6MWX3dy8bnEcCrRQ,WI,Asian Fusion,3.4705882352941178
185810,iW0_acsRQtjlpE_8O6l1_Q,WI,Pizza,2.4
185815,ffUCy7Gd8Gr28oK5mHOjsw,WI,Chinese,5.0
185816,MBodaRSaAp_FY3CkhfRXNQ,WI,Fast Food,1.0
185817,f1loh_1c_zp6P1Zv9KSaPg,WI,Sushi Bars,2.636363636363636
185828,OTDogJk9hVcM0oT_ia_09g,WI,Pizza,2.0
185829,1zH3_Agw8CTgSmKgg4JNmg,AZ,Korean,4.0
185830,kPR47uxGqmQNIQkIZr2_Tg,AZ,American (Traditional),3.686274509803922
185881,4m3aZoOh_q8gxLy5SXI0Bg,NC,Italian,3.333333333333333
185884,aus47O0DOiOcgkygyAxLEQ,OH,American (New),4.0
185892,hbPd3PnOlsjDIYAn5yvsUQ,AZ,American (Traditional),4.666666666666667
185904,jslGoWrJQtpC1UgEve0YgA,NC,Mexican,3.5
185916,rl137V_5Hx0cJAV4beVdhA,ON,Mexican,4.117647058823529
185933,moVd1rJwIMMhet0qD70LzQ,AZ,Breakfast & Brunch,3.782608695652174
185956,SiKTElhCaJGhAdySd7JSHA,AZ,Pizza,4.0
185973,QssWqY44im2rA8hGmicv_A,AZ,Greek,3.2857142857142856
185980,Qb1tuREKTsyVKO6DiDQXgg,AZ,Mexican,3.0
185993,AMsfjpim5WohOzQJOtLyQg,NV,Delis,4.173913043478262
186016,Lft-0Xy72YbwRkn_n5hfXA,ON,Thai,3.363636363636364
186027,k4jX-Xe9dFu2pmdnlrcwgA,AZ,Breakfast & Brunch,2.9
186037,Kzo1z1hW6224lNd3al2SbQ,AZ,Italian,2.75
186041,g6AFW-zY0wDvBl9U82g4zg,ON,Italian,4.75
186053,tEfmHuo_dNanyTaC5PyoOQ,ON,Steakhouses,3.3684210526315788
186091,vTlIUtYXdPxCk6UB746w8w,ON,Chinese,2.9285714285714284
186105,iMoFE2g4kDG4FfKLJvk3Jw,ON,Korean,4.042553191489361
186152,vYvoVBuOJo_LYjQ-e31mdQ,ON,Chinese,3.0
186153,VaLnPWq6cLnK5x2wXBVOKQ,ON,Chinese,3.1428571428571432
186160,6M5WG1Hp38dsYkK77S-bzQ,AZ,Asian Fusion,3.8
186165,8w_PzYVk6cR37lpR-SWMog,AZ,Fast Food,1.4
186175,bSbAq9ylam6RInhbm2aZKA,AZ,Chicken Wings,3.6666666666666665
186190,j-JE8jELAHBbg6MKeAGanw,AZ,Seafood,3.64
186215,hyXNS3tSmi6njhBjgo8eGw,ON,Sushi Bars,3.6666666666666665
186218,sJHf_8i4iky2yU4-PS1ksQ,ON,Mexican,3.875
186226,XczlQNshayG-GCciSEYKvA,ON,Canadian (New),3.0
186228,0vtE3wp8gUZzlHsgx_96pA,ON,Middle Eastern,4.0
186230,prlIJsg3UEg3DioOZPFhig,ON,Burgers,3.615384615384616
186243,gCFf_GFUjgCSVcUe9yrphA,NV,Fast Food,3.0909090909090913
186254,bZgfnQtLXly82_XmLBqOwQ,ON,American (Traditional),2.736842105263158
186292,8LUKD_9rkJoUIIuT9uiDbA,PA,Asian Fusion,4.333333333333333
186301,IVaOHs8w3B_vfy48wRgUuQ,QC,Japanese,4.0
186302,fsZXGdbPWCW7LYUoedu0aA,OH,Chinese,4.0
186303,Cu3u58BDEh-qFjpoaIWYqw,OH,Diners,4.0
186304,cA2ZGg41C-KEuHLwXxoB1Q,AZ,American (Traditional),3.4375
186320,g-Q3rLkyGT-TtiRgE-PvgA,AZ,Breakfast & Brunch,3.25
186336,TdjydrOFUSMUsTKdlXW6aQ,AZ,Chinese,3.8571428571428568
186343,Iz3Cpk4HEd88K0niEmdK5w,SC,Middle Eastern,5.0
186347,PlP0c_u3g-3LiWHpb2XnOQ,SC,Chinese,4.421052631578949
186366,uqASi461Gv7sTHcvZ7-vwg,NC,Pizza,4.333333333333333
186369,aqszoKRB4Ol9bpemt0_-GQ,NC,Chinese,3.25
186389,04kZ5CSh6oKhI5huU5bLdg,PA,American (New),3.21875
186421,OF19lUVQHj8pVaSACNewWg,OH,American (New),3.272727272727273
186443,JCiglfoF09JqfR_gn6XYcA,NV,Italian,1.3333333333333333
186446,NOUYmgX2Hl2BlhqsWCUAyg,AZ,Diners,4.0
186449,6ON9B6DsL5cUnPmIy8A06w,AZ,American (Traditional),3.4615384615384617
186475,roz-ed8kvBF6fwKBPeJ49Q,AZ,Italian,4.296296296296297
186502,YhBigRwAFdRPIQxWDjZOrQ,PA,Pizza,4.066666666666666
186517,4r9BwC-nkDRMXEIy_bqNbg,WI,Breakfast & Brunch,3.8333333333333335
186529,iJBlRfcjBX7uWNBemvMEUg,WI,Italian,3.5
186531,mljVLg3inB8h2L6wKC-szQ,ON,Vietnamese,4.0
186532,i_t_UJTSScw4srpb8aHUiw,ON,Chinese,3.1666666666666665
186538,Kx7DTzbfY4K-uYJKTibesg,ON,Breakfast & Brunch,5.0
186540,UC2dfjZg8mrRh10maovQfw,ON,Chinese,3.4117647058823533
186557,pND6-qGHZDHeMSHB2zbqQQ,ON,Mediterranean,1.5
186559,W1pj7OeYz5oF42vACSoxmA,ON,Burgers,4.0
186560,gn5Zl9_lufmQOVH_zC7SKw,ON,Cafes,3.0
186561,D4xv7_wwYpZEZar4DwwYYQ,AZ,Burgers,4.307692307692308
186587,nGaEPWylUEAiOn5HmY-VYQ,AZ,American (New),4.666666666666667
186590,tDYcVluqZwieulc1iqxGXg,AZ,Japanese,2.765957446808511
186637,P4atiaghQt2lnMUtO-SLwQ,AZ,Fast Food,2.6666666666666665
186640,Wwtm3govfxBQ040LKYQDeg,AZ,Barbeque,3.0
186644,bj6Km1RvgD6oyppCe5yDog,AZ,Chinese,4.166666666666667
186650,-weah7G6XZrdmE_0scCyig,AZ,Mexican,3.5
186654,zrKalMnWJY-lkl2KeQTelQ,AZ,Pizza,1.0
186655,C1aGdueHoFXKcy-yaLoUWw,AZ,Sandwiches,3.8
186660,6Wc5DPXGudcNi2XK7QfQtA,AZ,Tex-Mex,3.5
186708,KdBFybvUi0P6wPvustHB-w,AZ,Thai,3.333333333333333
186711,yIiply1esvaWxY36vdh3wA,AZ,Mexican,3.8
186716,q9GRVuEPoFhvA3NoscW0ow,AZ,Mexican,4.0
186718,jlv_ciZY7y8c6AeAyskF9w,AZ,Italian,4.0
186719,rOs43_IYn3STyx3UCmlfXQ,AZ,Mexican,3.0
186720,9vkVY5puIHRfKMgJB4LBnw,AZ,American (New),3.466666666666667
186765,WBxR9IC6E9-4szNzq7_Y3Q,AZ,Thai,3.4444444444444446
186774,FDpHB2ran-gABhOmMCOEvw,AZ,Greek,3.0
186779,-i_WVm2yfuY0lS0zpEl9ZA,AZ,Thai,3.4736842105263164
186798,LjxuUvIQ-tWNHyGNfJ6UzA,AZ,Chinese,2.0
186800,UKmEEicyPHSiw3Nu-SrLMw,AZ,Sandwiches,4.083333333333333
186812,iUYAqWKoBdHqYNMDzOXb9w,AZ,Latin American,4.433333333333334
186842,ueBZ4UoRXdq1eXrlPgnf5A,AZ,Chinese,2.0
186844,3u4AsqA8glBmGuxtNx5mdQ,AZ,Seafood,3.571428571428572
186858,lUWMoJevKKYCejEKII7tdA,AZ,American (Traditional),4.666666666666667
186864,e880MGw6C6PJL-n3EJoY_g,AZ,Steakhouses,3.294117647058824
186881,yA6dKNm_zl1ucZCnwW8ZCg,AZ,Seafood,2.7926829268292686
186963,VcYpdJIoDgwBOdIJ_IvadA,AZ,Sandwiches,3.5
186975,aiPRMFEM-DCMb-0J4D14mg,AZ,Breakfast & Brunch,3.2
186985,qThJY-H6Fo8HvfdIvwrjiw,PA,Chinese,4.5
186989,YrtAT1B8aFp5dKNss1ICbw,AZ,Japanese,3.7307692307692313
187015,xnY3_Tg5PjE_8n_bhwZu1Q,WI,Breakfast & Brunch,3.0
187020,ypu32D_yjErCge-2cgga3w,QC,Chinese,4.0
187025,SNNrb5T4dn3DMq410HIpxw,OH,American (New),3.2
187040,Y1x-DOdfvlIGxVzDXmd-eg,OH,American (Traditional),3.25
187052,NUpRBNSWuhRQ2tze3-A-Ng,NV,American (Traditional),2.0285714285714285
187087,I4Nr-MVc26qWr08-S3Q1ow,NV,Delis,4.325
187127,K6h0y_nilh7kTeXmG_Q0pw,AZ,Mexican,3.333333333333333
187133,XNlUNm2dxhvaUu07b_Z_vQ,AZ,Breakfast & Brunch,4.190476190476192
187154,6seqxavbOMXDrQ1W2pZlMA,AZ,Greek,2.0
187155,IMu-TDHot24Y0X7ESLxHyA,AZ,Mexican,3.0357142857142856
187183,VIKNoqv2u8kfEYYcPVKdsw,AZ,Delis,4.0
187184,kaQngr_Bykn49-FiM8W5xg,AZ,American (Traditional),3.4705882352941178
187201,rCJ6qFo_liwGPzbupkLhhQ,AZ,Mexican,3.7407407407407414
187228,bIqpLN-_q1XSKdgbi5GKRw,AZ,Burgers,3.5
187230,0h5yI6np7weAVH0jsjHqPw,AZ,Pizza,2.875
187246,TubbskG3TSU9TpgFFH2How,AZ,Bakeries,4.176470588235294
187280,jSfnItqaOnEp2nenVF7fCg,AZ,Breakfast & Brunch,4.25
