,business_id,state,category,recal_stars
143899,tYFUYHUdwwP3dGjmeHFuGw,OH,Pizza,2.0
143900,Nqs4_gT6nKyeTOJ_rgu1mg,OH,Pizza,3.2352941176470584
143917,W2RNay2mirTVPYO6rA_g2g,OH,Fast Food,2.4444444444444446
143926,yh0mvFCjZuMKy562h2_d_A,OH,Vietnamese,4.0344827586206895
143955,_GV-hbZuyQaiLZjzv-ikIw,OH,Desserts,1.6666666666666667
143958,SYOzI_Ooe-rXI3ZqCybwSQ,OH,Diners,3.9615384615384617
143984,T-Im6cn0zGmIFmeKdH1WbA,OH,Italian,3.5
143994,sWucpMb_MDdqAthWFFisow,OH,American (Traditional),4.2727272727272725
144027,XMPBg6r_LqZhy9Cf-4ZJrA,OH,Salad,2.0
144028,9MpWhQOYziJ38EB7MctxcA,OH,Indian,3.1333333333333333
144043,rzd_2GJpkvHPejEwJ-IKHg,OH,American (Traditional),3.0
144048,vkD7xW81EgCSWwiTvxtVAw,OH,Burgers,3.0
144050,PzuyoHj3-VrYK7N8ZestNA,OH,Diners,2.571428571428572
144057,tZOr1d79vMvUV5XQBmcYdw,OH,American (Traditional),3.363636363636364
144068,KsYAGLP4yC7FbfixaeCHsA,OH,American (Traditional),3.0
144092,q1O52o7HEC3urLJR5gRnoA,OH,American (Traditional),1.5
144094,04fXKCVYBFFCjfqTuSR60w,OH,Diners,4.0
144099,N-Rspt46NjovHAsoA7uldA,AZ,Breakfast & Brunch,3.3714285714285714
144134,4Pb7SlTK89uSdqOwMNM35A,NV,Burgers,3.7
144164,ifQtOsLs5ZOIM4VrLjVfCA,OH,Breakfast & Brunch,4.5
144174,Bl7Y-ATTzXytQnCceg5k6w,OH,Breakfast & Brunch,2.0
144181,B1QXdTvq_93SDNnmPZd-Pg,QC,Sushi Bars,2.875
144189,p3lATlh-DKgGMZyzMfp-Ng,AZ,Burgers,2.4761904761904763
144210,WWWufR135GEXKynwYjLdGg,AZ,Pizza,4.153846153846153
144223,n4q9ocOlUw6YqGl7oGgQ-A,AZ,Sandwiches,5.0
144226,OsuBqr2L0-5W8LGAsg-p8g,AZ,Fast Food,4.153846153846153
144239,IkaII0DYh1OPGRnqx2ccvA,NV,Asian Fusion,4.076923076923077
144252,k0vkHxJTOex5GRpcznaayA,NV,Burgers,1.75
144260,roA-hNugvAwiyVirIFH8Aw,NV,American (Traditional),2.5
144264,ij7p-hbzxWCPTCj9HA8iwA,NV,Sandwiches,4.5
144272,8RGoNUEC4QGbpF4af7CDdQ,NV,Fast Food,3.125
144280,zY_YAwo4On0aqOABS-1cBA,NV,Mexican,2.6666666666666665
144286,TViKzaqUfdi187w3sbYpEQ,NV,Fast Food,2.333333333333333
144292,FkXpr1ms8toOZ4sUWibPNA,NV,Fast Food,2.0
144298,4X0KWUPcD2EkHN83aa4cXg,NV,American (Traditional),2.6301369863013697
144371,olmCDBoMF-EhN8U2livBSg,NV,American (New),4.232
144496,OdViVhR2ayppzkN2WtIScw,AZ,Burgers,3.592592592592593
144523,h6neYN7OZVt9_ok2bAx6BA,AZ,Breakfast & Brunch,1.2727272727272727
144534,Nuaq4sjDvZqJgFf_sGhbMg,QC,Canadian (New),5.0
144535,JE1DU5Eu4b8C_ddgxDvwfQ,QC,Pizza,5.0
144536,gZvwCOaMhxFXXNvy1q9_LA,QC,Japanese,4.5
144546,4B8VnRAstRRshxiUzm9yPw,QC,Japanese,4.625
144554,D7CnTsm8SCmbQghz1ioPdw,QC,French,4.0
144585,_GxeaxAMKoWiW2TiDiHyPA,NV,Breakfast & Brunch,3.333333333333333
144594,3rj1qpgFvkRWtAka17mhEQ,NV,French,3.0232558139534884
144637,lF3klLu44Jaq3UqO9a50Pg,NV,Mexican,4.1
144657,LqO_983CEmi1_X1En4mZow,AZ,Steakhouses,3.6060606060606064
144690,4LB4xtFAwfvJRachr6Eaxw,AZ,Pizza,3.727272727272727
144712,0cf-w9PK5gLkBkitL3bdqw,AZ,Indian,3.9444444444444446
144748,pxvOC1EVJWjGFbyKcZMhOg,QC,Cafes,5.0
144752,Xck2KzJcZDJGMtwxMwD71w,NV,Sushi Bars,3.533333333333333
144767,OeQUmob9q5sbEixK2-Tozw,AZ,American (New),3.1020408163265305
144816,CzqYP9VKJBzGLnp14naScA,AZ,American (Traditional),3.6808510638297873
144863,IsN0qEzgAXBjbT3qn6lokA,AZ,Pizza,3.6170212765957452
144910,iU7rCNlmoQvp-JZ5dOx96w,ON,Indian,4.5555555555555545
144919,zDdFTcO3PcVdCdMjPuehfg,ON,Latin American,5.0
144920,ViJGzET7fBMShhIgKew2Bg,ON,Mexican,4.2727272727272725
144942,j0aiaJkrU-5VgbCsdx-txg,ON,Caribbean,4.428571428571429
144970,PO8xe6fu9v8vRpzrd35ALA,ON,Italian,4.0
144976,V6NpHkLhqwQJ7KqDfCjbhw,QC,Burgers,3.6666666666666665
144982,ry5Rn8OOtue-n6QgtDWwPA,ON,Breakfast & Brunch,4.142857142857143
144989,G7quYX-m8oly7we9A1JZ_Q,ON,Pizza,4.333333333333333
144992,nXoShX5FzJiFFD07aANiVw,ON,Middle Eastern,3.375
145000,VGwPrBPlbD24SZAT_b0JBw,ON,Chinese,4.5
145002,owt49CrXMxyLNB_K8OY4-Q,ON,Hot Dogs,3.2222222222222223
145011,U_yacPCk8HgE1ywATmQUrg,ON,Indian,3.8181818181818175
145022,BuC5gidaUkXs0YPZmvQexA,ON,Indian,3.0
145025,C-56qFtgSD_60qP-9ZK-7g,ON,Caribbean,5.0
145027,Pprj3lMHpSm_Q1Lw_j4xdQ,ON,Burgers,4.416666666666667
145051,CISwejdbG96MIv1nndQ3Ng,ON,Mexican,4.0
145052,bu_vAwJG1DHhM5f6ePjXog,ON,American (Traditional),4.037037037037037
145079,PkL9tPTvvEtmBJvckrD_vg,ON,Mexican,3.1428571428571432
145086,SxjNgkzAlUG-wt2rSbc2HQ,ON,Chinese,2.238095238095238
145107,ubeO_hA5NErRXdxTsBc5OA,ON,Breakfast & Brunch,4.0
145108,RyTEGJz5tG7zC73BdXt-cQ,ON,Italian,3.5
145114,CToXXZMd4sTrqAEeEqLLFA,ON,Pizza,2.142857142857143
145121,RDEP9T9BjtV5DeHpEGuAHg,ON,Caribbean,3.8333333333333335
145127,TdX5AO4BJuOhI5Le5HHiKw,ON,Pizza,5.0
145130,amsvLzfEvCzLwP0MnXAJ1w,ON,Pizza,3.6666666666666665
145142,lQ9VmIWvM6v-rONPkYX8aQ,NV,American (New),4.4444444444444455
145160,hTZGMEKTtaY0wwB-czFxxA,PA,Japanese,3.1739130434782608
145183,c0yPNU-BqS65u0vIKP7P0w,PA,American (New),4.0588235294117645
145217,G32N8Tr2LyvHl4FnUTt5pg,PA,Sushi Bars,4.166666666666667
145235,10NSeX03xC2th8-HGFq3sw,PA,Soup,3.760869565217391
145281,dJhfW7ZqZ5_klqA_8ypHVw,PA,Sushi Bars,4.333333333333333
145284,zXJilaBN28oUdX7Owf0fRA,PA,Japanese,3.772727272727273
145306,jTlcLfsSDGnHcbjL1aD9Zw,PA,American (New),3.75
145310,afdthOntL8hfhomIFX-NWg,PA,Sushi Bars,2.333333333333333
145319,uxmL96QngoslrtMXaQ80nA,AZ,Thai,4.256410256410256
145358,_n5gPknmF6_WBrFngFb21w,NC,Seafood,2.7142857142857144
145365,Cl5PHhHfOzimUTCWjC5yNA,AZ,Pizza,2.3
145385,ZbHE1ZncONeH-q93GuVGdA,NV,Mexican,2.409090909090909
145407,PLQl-y06iPOEaqsy_nx-Eg,NV,Cafes,4.564102564102563
145446,8K3CRM4COa0SSBEvli0fJQ,NV,Mediterranean,3.7575757575757582
145512,pmoIMK8zGWvKsVOPDBYfzg,NV,French,4.134615384615385
145564,-5L8zOxibac-vBrsYtxXbQ,NC,American (Traditional),2.8235294117647056
145581,CSamwh_y3gOSg0Z7tyfJpw,NC,Mediterranean,3.095238095238096
145602,CHFw_V836nIKpWtqMP4E5g,OH,Mexican,3.7
145612,kqmu8_ik9DvUMuzU7HMSYw,OH,Breakfast & Brunch,4.5
145616,ZVlAV-bkz-oN7foA5HHWDg,OH,American (New),4.2631578947368425
145635,D8ztK8n4L0_6cAslAPFYTg,OH,Italian,3.1428571428571432
145649,a2sd-TK6b6kCud8Nf_30tA,OH,Burgers,3.615384615384616
145662,kROYR_6mVfg9WgJ7z1HOSA,OH,Burgers,3.692307692307693
145727,Z1mLBp6BMlHSQUh364vk1g,OH,American (New),4.255813953488372
145770,1YQaI6yyWa8jSzP0jJX0tw,AZ,Sandwiches,3.3571428571428568
145784,OASX1Yrgq_7R1PsYpixRcw,AZ,Sandwiches,3.4054054054054053
145821,To-Q2f-3DdYtrfBMd4iIpw,AZ,Fast Food,1.5
145825,WzrMNz9eUF78RgZGDTS8xg,AZ,Japanese,3.2857142857142856
145839,Wyc49dq1r5uMqBl9bHVPAw,NV,Chicken Wings,3.0
145841,EDjz3N5KpsygQxnWi9iP3w,OH,American (Traditional),3.0
145851,22LyWivLY_y_b3ohASfP2Q,AZ,Barbeque,4.095890410958904
145924,rPk01P-gHFZnBtRyfc7Wrg,AZ,Mexican,4.67741935483871
145955,7CD4qTysNB-lis85QFS8Tg,WI,Mexican,4.0
145956,2qjvYspb3bEmCaw1vmSk0g,WI,Sushi Bars,3.787878787878788
145989,uC3qwaxsOkdJzpOc0v1Mog,WI,American (Traditional),3.3013698630136985
146062,keQlXWfz2K7GukqaReVyow,WI,Chinese,3.684210526315789
146081,E3zvCzX7gquT9srY4pUwLg,WI,Mexican,4.583333333333333
146093,R6QCy5sVlySKgqvHb-HhTg,WI,American (New),3.743589743589744
146132,FQMGUdB4R-nCgQ9luiyinQ,WI,Thai,4.0
146135,6ByLcHHPTXepgDg7mx3A0A,WI,Italian,4.5
146137,Hty6oLQ1_FSRW5XgZtWrXw,WI,Thai,3.875
146153,ILa-Xv5-h23A9OMrYK17oQ,WI,Breakfast & Brunch,4.289473684210527
146191,0mxXTe1LPXOmPy-aGhZTuw,WI,Sandwiches,1.0
146192,dTtMrvC0UoDV-3-8diJYLw,WI,Pizza,3.4117647058823533
146209,FhHD0Y_TPysnHOfB8uS6eQ,WI,American (Traditional),4.666666666666667
146212,iiEjVLb4JDLE2xl8YGR-Gw,WI,Chinese,2.8
146217,YI-79PxZcX6X009ynWRLoQ,OH,Indian,2.6
146222,_5PJ4GHIXNdUdXtohylKGQ,OH,Desserts,4.119047619047619
146348,aPnAEP8WzjJkxyAJ59GS8Q,OH,Indian,4.333333333333333
146351,dQIO_7U0sUkNXzbDaZ-LHQ,OH,Sandwiches,4.0
146352,XaRLRVEAOwxQjgF1_iU_jQ,NV,Sandwiches,4.375
146360,ttuEwktrkmh3TUlSFPZqAA,ON,Asian Fusion,4.132075471698113
146413,GR3AESDGAXnhz1IHpSu0Cw,ON,Indian,2.888888888888889
146422,Lzr34VkDJQ6l8oWq9MptAA,ON,Sushi Bars,2.565217391304348
146445,w4EX3F0KjJIXL7O1fFWXJw,ON,Chinese,1.7272727272727273
146456,_bmLQ4kM3AAwlLZyuuRPgA,ON,Breakfast & Brunch,3.0
146461,AYLxEeVq8NKG2UhcBiggrA,ON,Pizza,4.130434782608695
146484,WLEbbuly3H-_raBE1atQRg,ON,Japanese,3.272727272727273
146495,GtO_zfsrgShKG7KW6zahSg,ON,Fast Food,3.25
146499,CSe9FpalbwGzQcp_h5BVxg,AZ,Chinese,3.55
146519,wMN68wTTlu8hADAF3FkKTw,AZ,Vegetarian,4.102564102564102
146558,fvwNREtzrWiqUppypcCr9g,NC,Salad,3.0
146559,Do_mgaoCgrQodPrq4nxRbw,WI,Korean,4.0
146563,2g4ZTD3ePNSbDAvh6qAOKQ,AZ,Asian Fusion,4.301075268817204
146656,mFGUvyJSdSRjIaN94QW_IQ,AZ,Mexican,4.0
146692,8F9C5vhDlYphBWELUgLkvQ,AZ,Pizza,4.0
146703,FoKx_RP4kUM-aiGo3wlUUw,AZ,Seafood,4.0740740740740735
146730,P28agvrsm3OARbV3tFQbUg,AZ,Pizza,3.25
146742,RSuT0SK4XpsIAZtdP7Lf3w,AZ,Salad,4.142857142857143
146770,KfY3avdRgbKFdRSC1kGBsA,AZ,Mexican,4.75
146774,FJrI8DmhZX55GLS2eWasZA,AZ,Greek,4.12
146799,QuybD_bJcAB2CHcpTfREYg,AZ,American (Traditional),4.4603174603174605
146862,nsEO3MRzYLKfgtID7gvArw,AZ,Mexican,2.863636363636364
146884,HTlsBAd9j1wlWDHxnYczBw,AZ,Mexican,3.9574468085106393
146931,IiwgHkUbBt9Ha25H4dUtkw,AZ,Delis,4.62962962962963
146958,PmkXtqIcjQGpNShB8yTSrA,AZ,Pizza,1.818181818181818
146969,eq-SNqLqUP5rAc_PZAHuEA,AZ,Japanese,2.8070175438596485
147026,SxelcKtJlN6X2Vlak0wXHw,AZ,Mexican,4.290322580645161
147057,F1PMcEIg-FHZvwhiUoFEgw,AZ,Pizza,3.6938775510204085
147106,ULKfOnFpNmm32JGEf2qT8w,AZ,Mexican,4.25
147118,qL7oHKdDd4eM2NIE4SFYAg,AZ,Japanese,3.9565217391304346
147141,vsafIOqyblej4784tqbUhQ,AZ,Pizza,3.161290322580645
147172,97w3hi6ngScJquXakwTWuA,AZ,Japanese,3.027027027027027
147209,FwuSvfRx_xkWV61VnCy9ug,AZ,Mexican,2.8571428571428568
147230,MiScfzRrYOSuN4Hxr5M9oQ,AZ,American (New),5.0
147231,atLCqV8RGezSxgLzcM9HaQ,AZ,Mexican,3.5
147233,G_mqw9nNYDFkwtCe5Jd8QA,AZ,Mexican,4.451612903225806
147264,x8_NelKV1JY5S5bN7mWJuQ,AZ,American (Traditional),3.5161290322580645
147295,rDTCvOrVYN9USxyB-fNHyw,QC,Chinese,2.333333333333333
147298,as_fyujgsdwtV56n31z-Sw,OH,Latin American,3.8372093023255816
147341,pVxe7_DwqXVT87EUpLZYIQ,ON,Vietnamese,2.0
147342,xlb4QVFWB9CSPT7qNRn5xA,AZ,Sushi Bars,4.290322580645161
147373,vyEetoXzGq9vBTWpOu85pQ,AZ,American (Traditional),2.608695652173913
147396,PHUcMHrbDKAmKxsqT2cewg,AZ,Diners,3.6
147416,_rA40C78qQgsFv8wFOQqgA,AZ,Breakfast & Brunch,4.0
147419,YNDxeeRUARbd8GRnscJSvg,NV,Italian,3.971428571428572
147489,UNH0LrYQSo9K46_ojMqv0Q,NC,Chicken Wings,2.1
147499,kXIJwryYY2xDHNnI7jz-WQ,OH,Vietnamese,4.535714285714286
147527,XhUec_6-kgPy1_ZYUrzvPQ,NV,Steakhouses,4.325581395348837
147570,HwjhWHbNp56t-dRiv3-wPA,AZ,Middle Eastern,4.115384615384615
147596,Jd2NUZeVeyWi1tTNKXMt1Q,AZ,Mexican,3.855072463768116
147665,15YuEFO59yXd7BTO5NZgYw,AZ,Pizza,3.96875
147697,D3tXmFzqLD3mGzYnp5vp7w,AZ,Japanese,3.7586206896551726
147726,R-sEoZXf37pGzLnid7s6wA,AZ,Mexican,4.481481481481481
147780,LBAkHJJfCoDj9aa5sc0Mxw,AZ,Fast Food,2.2830188679245285
147833,IJrWkR6jCoPgiNvmaZsfgw,AZ,American (New),3.4444444444444446
147842,TynJUYwpHgIjJqi4Xl8TyQ,AZ,Mexican,3.375
147850,bZj4UqBD4chWAvytPKGALA,AZ,Mediterranean,3.75
147858,WN5ON423ZCOy3_4F6XYikA,AZ,Pizza,3.111111111111111
147867,1Nq7GxjvEDgAJxBeOjR_9Q,AZ,Mexican,2.8571428571428568
147881,oqEFEEKsESYuCjhDzrCuEg,AZ,American (New),4.0
147883,IsCbJlfTsZQv6fFSEbzHVQ,AZ,American (Traditional),3.8333333333333335
147889,SCNlX_q7vVRkoR1OgNpyPg,AZ,Cafes,5.0
147890,2g6x4ISNiMxFnotBuwmZmw,AZ,Mexican,2.590909090909091
147912,v68-_x0b4YUWRFRu8x193g,AZ,Barbeque,2.769230769230769
147925,40B7HIv74ZqU9tBxbuol-A,AZ,American (Traditional),1.0
147928,e4NQLZynhSmvwl38hC4m-A,AZ,Mexican,4.24793388429752
148049,uNA3OAcroBXuxZuGDlqLhA,AZ,Breakfast & Brunch,4.0
148054,112pGcb0ZB666d_IwFt4jA,OH,Indian,3.4
148069,kZ36LGvnwetEq-seqwhkkw,OH,Mexican,3.571428571428572
148083,C1p3eAhzX3w8VxsJKH3iXw,OH,Mexican,1.1666666666666667
148089,CSBNoeTyY_PjH0Wdcw7S2w,OH,Sushi Bars,2.0
148090,QQqI1z1FohJGSLV0qKvOjQ,OH,Sushi Bars,2.9230769230769234
148116,cuI4nkcx6d1bdG--ZM4oww,OH,Mediterranean,4.022222222222221
148161,ZeQqVIgbU68LS_kGyb0WsQ,OH,Fast Food,1.0
148163,3z6gQVDbWuykm-a8R1YyJg,OH,Pizza,3.5
148165,jhCcZgDhPh5oiPgOXYTkrg,OH,Mediterranean,4.222222222222221
148174,6LtbAtQKXWFj7QcqBnr6SA,OH,Sushi Bars,3.2142857142857144
148188,Rv4aYEKmRsLrijjtq5CS5Q,NV,Mexican,4.6
148203,WpI5MZC3XzlTpcUOKXzCbA,NV,Mexican,3.5646258503401365
148350,YNjavvZq9SasjkIndOOK4Q,NV,Sandwiches,4.24
148375,7U7KkQyUIxUCcfCso4HP1g,IL,Italian,4.0
148376,vCopginiBsz1STNhQPb8XA,IL,Sandwiches,4.384615384615385
148389,0-WocGTpO3Zm4q1Zzz49Rw,IL,Japanese,3.761904761904762
148410,xWq3LQw8w4OIK-fSiGwNLg,NV,Burgers,4.518518518518519
148437,jc4Wlgme6xI0-c1U_AKuBQ,NV,Thai,4.266666666666667
148497,4_L9bnIvY8TLDfiTBGcnRA,ON,Barbeque,4.181818181818182
148508,kwi2TiPbCAVHsBNkEkZjVA,AZ,American (New),4.774193548387096
148539,Lz1lCZzoCAd0zZsZPevsXg,SC,American (Traditional),3.4736842105263164
148558,8C65DwwnazwYB2z9naHyaw,OH,American (New),5.0
148560,-RYIKWBSTaJ21B2UMyzI-Q,AZ,Pizza,2.873015873015873
148623,cfZfCdo8vTu4S_uBsF10kQ,AZ,Vietnamese,4.5
148625,gXLiBVCHIqoPEw2CaP3QmQ,AZ,Indian,3.75
148629,WGkqfp1-3130v8xhCb3APg,OH,Mexican,3.388888888888889
148665,QUjJmpTQvGus8WfYq1dtOw,OH,Sandwiches,3.4285714285714284
148672,d_tubLVx2pnTZXvXFfcOeQ,OH,Japanese,4.25
148676,jRAUH6Ypc_2rX_nh3NMqcQ,OH,Sushi Bars,3.0
148688,F6a-o0Ig1iSVamX1LbdDEg,OH,Vietnamese,4.666666666666667
148691,bgNmUYcraelf27TviWEMGA,OH,Diners,3.685185185185185
148745,K6fYrrTorlpXmqutRcrHzg,OH,American (New),3.9305555555555554
148817,c6ed3FFQjKUb4vHOjHCcfA,OH,Thai,3.875
148825,CmIEkQZ87j1IGm9qWYqUdQ,OH,Japanese,4.055555555555555
148843,9gJjV1uydmM6ncehYn159g,WI,Indian,3.8947368421052633
148862,Woqed5Fw95J6oEZxIHiBgg,WI,Japanese,4.5
148876,Lku_keJf44D0LxbRAIZOcg,WI,Chinese,3.333333333333333
148879,yiFcujhdkeDhmXRufMG-lw,IL,Korean,3.8
148894,gaR5jDvZsOC0RQeY-W1eqQ,IL,Mexican,3.6
148899,zUayeEQ3_1fM_71X_1PdGQ,IL,Thai,3.7777777777777777
148908,k4AzyNM7a9gtg7-Ig4ZsWg,WI,Japanese,4.0
148911,DQMaUSbKsRtB5lJD3egqxQ,WI,Chinese,3.0434782608695654
148934,ECKXHrl2GqNKRMG9jp4trg,IL,Korean,4.857142857142857
148941,SFh9uHtGR1lVPH2RTS2SWQ,IL,American (Traditional),4.0
148942,JmlSv3iBz3nBEXy5r1yhtg,WI,Sandwiches,5.0
148946,zRPAUz1Y2pF9GAKyaGdBlw,WI,Thai,5.0
148948,7m8MoWuudrxU98fEw7iBIw,IL,Indian,4.0
148952,EC7NrIHKk6i3US_XJlDWDA,AZ,Mexican,3.9655172413793114
148981,ioxCIBR2ONK7eHg2L5kWXw,OH,Sandwiches,2.5
148985,_OimUEl0DzPg6GtJXYeoJw,OH,Fast Food,3.571428571428572
148992,jA3xcba82t8x06H8NzG4VQ,OH,Breakfast & Brunch,3.928571428571429
149020,S1zlGFu9fi5-QmVpGqsKsA,OH,Italian,3.888888888888889
149029,__rNL7RODe1D85sWuU-FKg,OH,Diners,3.7083333333333335
149053,2I7QtHJI-izdThjghMaT1g,OH,Italian,4.142857142857143
149067,0gbi6kYiAOnFwfZ_2_dXSA,OH,Steakhouses,3.7142857142857135
149074,SzcCJJmreMlWCsNjupdVAA,OH,French,4.375
149162,cOAjHOGcmXWJEd1Xo3xt0w,OH,Seafood,3.5
149172,n8GCGa5gX17Ibix5VsGMuw,OH,Chicken Wings,4.5
149174,NQzJnch5c81VhFRMoaN8nQ,OH,American (New),1.5
149176,nWW6fBfBljiRFa4sG7TyxA,OH,French,3.78125
149208,VHomsKVp0SccinGIBAfJ8g,OH,American (Traditional),2.0
149213,bhwWkioO5ROkyYQhABESfg,OH,Breakfast & Brunch,2.9545454545454546
149235,b7giaWVhjIjhlF7S2ezZAw,OH,American (Traditional),3.6
149240,t2O4Qx74U_IfBzDHJzvUCA,OH,American (Traditional),3.670731707317073
149322,NgioF61Bs9YNLBg0o9I-Uw,OH,Asian Fusion,3.8484848484848486
149355,iyr2-mlj0oz04ADOOkgCIA,OH,Cafes,2.9
149365,RtDfRUa_ahMBVcoWzuh-9w,OH,Fast Food,5.0
149366,wHG_iKBpUfizBFIGqoaUnQ,OH,Seafood,3.6428571428571432
149380,epAifIGqwj5oFp5MV8kgiQ,OH,Mediterranean,4.450704225352113
149451,9IJ-TE4HEcAJQkUtc1A_Vw,OH,Sushi Bars,3.5263157894736836
149489,Fxk23pD0vgRa95u1mPQ4tQ,OH,Mexican,3.647058823529412
149506,cfsXuDfeSX24tInGNEoc2A,OH,American (New),3.0
149508,D3GgPF08lX44wSmk0CIKvQ,OH,Burgers,4.4
149518,k7mmURt3jRG4BxpVMlavcA,OH,American (Traditional),2.833333333333333
149524,Q23a-p9DWB9jbB1dgYeyTA,OH,Burgers,3.8
149529,vOY6w1Q45Iod8sy2c8zetg,OH,Steakhouses,3.52
149554,1NNBpiQ3rUT-7T8ch45SVA,OH,American (New),3.4
149579,jmeDvVx3wzCBlTBN7XNb-Q,OH,Seafood,3.1666666666666665
149633,ms4nFq8B56RHkFViRaAiWQ,OH,American (New),3.827586206896552
149662,T7weU8D-PrX8tGrAFJOSxw,OH,Middle Eastern,4.129032258064516
149693,fdS9moyk-R84-DgY5xrCRg,OH,Seafood,3.0
149705,Xh0GgOn6LjfYJJUZQsjDTg,OH,Japanese,3.5
149707,hr0vxeTzlHx6fTpSSmu2AA,OH,Italian,4.043478260869565
149730,NfYA4ntbt1CeqmzrSipVpg,OH,Italian,4.153846153846153
149743,T-lO5VHHDFhjh7c-zLe4Og,OH,American (Traditional),4.333333333333333
149752,tUjyGFSN8wQqLgKp5Q0CUA,OH,Italian,3.5263157894736836
149771,123cbSJgE-BzNCzXV_7r0g,OH,American (New),4.5
149773,Op2IR4FffXZ5KXYFnDL2yA,OH,American (New),3.7142857142857135
149787,orrrhqRRUORIzUSxWTveKg,OH,Cafes,4.175
149827,dPbzlRWQzBlVdhkkDigfOw,NV,Fast Food,4.5
149829,0imWty0eKpz8YpuZAKF83Q,NV,Burgers,2.142857142857143
149836,CVRTly4ag_q5ua0R3iqrVw,NV,Chinese,3.433333333333333
149866,fhvLEIKdL8Xw3ZKrHCPcpA,NV,Delis,3.0285714285714285
149901,W36vefYka0IZAPWygxJtqg,AZ,Pizza,4.666666666666667
149916,2PnRXLAN3KFEu4g0OUL2iw,AZ,Mexican,3.647058823529412
149933,Z115GfF595v6xE0YYEogLQ,AZ,Breakfast & Brunch,3.5789473684210527
149952,vVtCBuxiMkuGSl4qOdWJwg,ON,Diners,3.25
149960,u9R0_pvEkl7QGPJYH3j1sg,AZ,Seafood,3.95
150020,uuaH1UNcqcV-alT6nh42WA,NV,Italian,3.0909090909090913
150042,STX8NfaW_xP6YZq-wERHYg,WI,French,4.25
150050,xWpy6al-9u02BZz00Kbbyg,NV,Mexican,3.8846153846153846
150076,SeNOJ2zYHziptxLuiRINLg,NV,Italian,3.78125
150204,JZwPJyoJnqlfjCsrnSUmNw,PA,Italian,4.6
150209,laAnd3e8T_8WG-weL2zikA,PA,Italian,4.2
150214,xfWdUmrz2ha3rcigyITV0g,NV,Burgers,3.8135593220338975
150332,UEuvtQTKNS0w53oJTrwS2Q,NV,Sandwiches,4.0
150335,dPbvWt-6YVxtGkeh7f9JpQ,NV,Fast Food,3.863636363636364
150357,aHFkZDm8g27zpzydNE8OMg,NV,Sandwiches,4.5625
150373,Vn-Xqc1qkF1Vh2Z-wHkBVw,NV,American (New),5.0
150375,N-A-Ys0zNx1gmA9_kTlQdA,NV,American (Traditional),4.8
150395,KdKzTRoSKEUIlxfKTbWUaw,NV,Breakfast & Brunch,4.46875
150459,biSsdqExmdvIKiFuowOadg,NV,Sushi Bars,3.929577464788733
150530,eHXUyMf64ynMzHaf0LdGgg,NV,Delis,4.5
150542,n5bR03mFAvZSYvki9MeW7g,NV,Sandwiches,4.571428571428571
150549,kKFUNcLklJ54zZNUk-7yjQ,PA,Desserts,3.333333333333333
150555,HGXAq1gGFBchML1PffQNnQ,PA,Pizza,5.0
150556,Zja7ykq3icDzkN20XX6j1w,PA,Pizza,3.65625
150588,nxAo0oDgsNlduzUuuUL4Fg,PA,American (New),1.5263157894736843
150607,Rmdv8qikuGCecgRGVPWMQA,OH,Chinese,4.666666666666667
150610,5VLwQAIheQwmpusFa-tC6w,PA,Mexican,3.0
150613,leG7stzwTdc37b8Ma1TEeA,PA,Burgers,2.0
150614,2Y7voMZLcJ4YYC8_UjEuPg,NV,Fast Food,2.0
150617,em3TpGN9BAA85u2lXewDiQ,NC,Chinese,3.6190476190476186
150638,Km0sT7E_dc2U1BkyRoy1xA,SC,Chinese,2.6111111111111107
150656,IpH4Ngf30TLTBljWvOOt7A,NC,Pizza,3.3076923076923075
150669,qK9Ap-_B_Nof_WwockrVCw,SC,Burgers,4.45
150689,BFzagTyKW_2_mAEuuAOyVg,QC,Japanese,3.227272727272727
150711,Q1m3ZAO1t9JRhHK3txhJQw,NV,Mediterranean,2.333333333333333
150714,6XpqswYWoSOx0a9MkosVRA,AZ,Mexican,4.04
150739,3Qe4M3JNs7yIRXP13g-NYA,NV,Breakfast & Brunch,4.615384615384615
150752,h5qBxa_L-pIdNSOBQxTNGQ,NV,Pizza,2.272727272727273
150785,sYfHxCqHpIX2HnDhw0JRAA,NV,Sushi Bars,4.271428571428571
150855,oH6QAuoTLFaX97oqqpLTMg,NV,Sandwiches,3.8139534883720936
150898,MYB1ZMspBk1Xc_awp_PtSw,NV,Sandwiches,2.7777777777777777
150907,3fPIRTnBhd81MixgS9YoMQ,NV,American (Traditional),4.0
150935,0zoXYHq82haayMaV952jEQ,NV,Sandwiches,3.6279069767441863
150978,YI08egmS9lWWB6N6MmrePw,NV,Japanese,3.8571428571428568
151006,dPxZI9lrKTl5dvFfnb1_Ig,NV,Seafood,4.462962962962963
151060,R3TC2oq8fQK9c9BNMZ-ynA,NV,Sushi Bars,3.55
151160,lv5Bnqlt93NnvNJ2oNcQ8Q,NV,Tex-Mex,3.5416666666666665
151208,w_uebwUtBIqDEgXuG4MexQ,NV,Sandwiches,4.125
151216,8dSIAoz_UphMGpZr_uMing,NV,Sandwiches,3.2
151236,Zbq8tF7JmBBCqA69_gL5Uw,NV,American (Traditional),3.3
151246,qPeHkpE_2rx7BYhJ4XmZ8Q,NV,Sushi Bars,3.04
