state,category,restaurant_stars
AZ,Cafes,2.794520547945205
AZ,Cafes,4.069767441860465
AZ,Cafes,4.855421686746988
AZ,Cafes,3.2857142857142856
AZ,Cafes,3.5428571428571427
AZ,Cafes,2.9743589743589745
AZ,Cafes,2.571428571428572
AZ,Cafes,4.333333333333333
AZ,Cafes,3.6666666666666665
AZ,Cafes,3.615384615384616
AZ,Cafes,3.950413223140496
AZ,Cafes,3.75
AZ,Cafes,3.647058823529412
AZ,Cafes,3.7708333333333335
AZ,Cafes,3.676190476190476
AZ,Cafes,3.8333333333333335
AZ,Cafes,4.6875
AZ,Cafes,4.612903225806452
AZ,Cafes,4.709677419354839
AZ,Cafes,2.8
AZ,Cafes,4.468085106382978
AZ,Cafes,3.5531914893617023
AZ,Cafes,4.114035087719299
AZ,Cafes,2.9444444444444446
AZ,Cafes,3.5384615384615383
AZ,Cafes,3.8229166666666665
AZ,Cafes,2.855555555555556
AZ,Cafes,3.3090909090909086
AZ,Cafes,2.769230769230769
AZ,Cafes,4.25
AZ,Cafes,4.214285714285714
AZ,Cafes,2.6388888888888893
AZ,Cafes,2.7049180327868854
AZ,Cafes,2.6923076923076925
AZ,Cafes,4.314285714285714
AZ,Cafes,4.45
AZ,Cafes,2.7241379310344827
AZ,Cafes,3.636363636363636
AZ,Cafes,3.4482758620689653
AZ,Cafes,4.090909090909091
AZ,Cafes,3.1666666666666665
AZ,Cafes,5.0
AZ,Cafes,3.355555555555556
AZ,Cafes,4.159090909090909
AZ,Cafes,5.0
AZ,Cafes,4.67741935483871
AZ,Cafes,4.777777777777779
AZ,Cafes,3.5
AZ,Cafes,3.9
AZ,Cafes,3.888888888888889
AZ,Cafes,4.3157894736842115
AZ,Cafes,3.4242424242424243
AZ,Cafes,3.888888888888889
AZ,Cafes,5.0
AZ,Cafes,3.727272727272727
AZ,Cafes,4.0
AZ,Cafes,4.8125
AZ,Cafes,4.416666666666667
AZ,Cafes,2.1818181818181817
AZ,Cafes,4.6923076923076925
AZ,Cafes,5.0
AZ,Cafes,3.8333333333333335
AZ,Cafes,4.647058823529412
AZ,Cafes,3.5
AZ,Cafes,5.0
AZ,Cafes,3.75
AZ,Cafes,1.5
AZ,Cafes,3.0476190476190474
AZ,Cafes,4.0
AZ,Cafes,4.8
AZ,Cafes,4.8
AZ,Cafes,2.0
AZ,Cafes,3.7
AZ,Cafes,3.928571428571429
AZ,Cafes,3.0
AZ,Cafes,4.75
AZ,Cafes,3.6
AZ,Cafes,4.333333333333333
AZ,Cafes,1.6666666666666667
AZ,Cafes,3.333333333333333
AZ,Cafes,4.5
AZ,Cafes,3.5
AZ,Cafes,3.0
AZ,Cafes,3.4
AZ,Cafes,3.5
AZ,Cafes,3.0
AZ,Cafes,3.0
AZ,Cafes,4.111111111111111
AZ,Cafes,4.0
AZ,Cafes,4.428571428571429
AZ,Cafes,4.333333333333333
AZ,Cafes,1.6666666666666667
AZ,Cafes,3.75
AZ,Cafes,3.0
AZ,Cafes,5.0
AZ,Cafes,2.333333333333333
AZ,Cafes,4.666666666666667
AZ,Caribbean,3.6350710900473935
AZ,Caribbean,4.1012024048096185
AZ,Caribbean,3.962138084632517
AZ,Caribbean,4.583333333333333
AZ,Caribbean,3.940594059405941
AZ,Caribbean,4.797872340425532
AZ,Caribbean,2.2
AZ,Caribbean,4.020408163265306
AZ,Caribbean,3.709219858156029
AZ,Caribbean,4.247191011235955
AZ,Caribbean,3.947368421052632
AZ,Caribbean,3.0
AZ,Caribbean,4.135135135135135
AZ,Caribbean,4.4375
AZ,Caribbean,3.65
AZ,Caribbean,3.6610169491525424
AZ,Caribbean,3.5
AZ,Caribbean,3.625
AZ,Caribbean,2.833333333333333
AZ,Caribbean,3.6666666666666665
AZ,Chicken Wings,3.8544061302681993
AZ,Chicken Wings,2.519230769230769
AZ,Chicken Wings,2.3125
AZ,Chicken Wings,4.008264462809917
AZ,Chicken Wings,3.8989898989898992
AZ,Chicken Wings,2.9285714285714284
AZ,Chicken Wings,2.920245398773006
AZ,Chicken Wings,3.3698630136986303
AZ,Chicken Wings,4.125668449197861
AZ,Chicken Wings,3.0
AZ,Chicken Wings,3.5571428571428565
AZ,Chicken Wings,4.116222760290556
AZ,Chicken Wings,3.953488372093023
AZ,Chicken Wings,3.618705035971223
AZ,Chicken Wings,3.46875
AZ,Chicken Wings,2.6486486486486487
AZ,Chicken Wings,3.4074074074074074
AZ,Chicken Wings,3.584699453551913
AZ,Chicken Wings,2.8857142857142857
AZ,Chicken Wings,1.875
AZ,Chicken Wings,3.5
AZ,Chicken Wings,4.4905660377358485
AZ,Chicken Wings,2.2097902097902096
AZ,Chicken Wings,2.958333333333333
AZ,Chicken Wings,3.56
AZ,Chicken Wings,3.1578947368421053
AZ,Chicken Wings,3.7625
AZ,Chicken Wings,2.72
AZ,Chicken Wings,2.515625
AZ,Chicken Wings,4.575757575757576
AZ,Chicken Wings,3.0366492146596857
AZ,Chicken Wings,2.0
AZ,Chicken Wings,1.92
AZ,Chicken Wings,4.042328042328043
AZ,Chicken Wings,4.347107438016529
AZ,Chicken Wings,3.927536231884058
AZ,Chicken Wings,4.416666666666667
AZ,Chicken Wings,3.610526315789474
AZ,Chicken Wings,4.3157894736842115
AZ,Chicken Wings,3.518867924528302
AZ,Chicken Wings,2.6978417266187047
AZ,Chicken Wings,2.555555555555556
AZ,Chicken Wings,3.033333333333333
AZ,Chicken Wings,2.08
AZ,Chicken Wings,2.7
AZ,Chicken Wings,1.34375
AZ,Chicken Wings,1.837209302325581
AZ,Chicken Wings,1.9078947368421053
AZ,Chicken Wings,2.6296296296296298
AZ,Chicken Wings,2.3181818181818183
AZ,Chicken Wings,1.3076923076923077
AZ,Chicken Wings,3.1818181818181817
AZ,Chicken Wings,3.775280898876405
AZ,Chicken Wings,1.7301587301587302
AZ,Chicken Wings,3.145833333333333
AZ,Chicken Wings,4.147321428571429
AZ,Chicken Wings,4.484375
AZ,Chicken Wings,3.1785714285714284
AZ,Chicken Wings,1.7777777777777777
AZ,Chicken Wings,2.806451612903226
AZ,Chicken Wings,3.8181818181818175
AZ,Chicken Wings,3.3703703703703702
AZ,Chicken Wings,3.75
AZ,Chicken Wings,2.4303797468354436
AZ,Chicken Wings,3.4545454545454546
AZ,Chicken Wings,2.1666666666666665
AZ,Chicken Wings,3.175
AZ,Chicken Wings,2.0769230769230766
AZ,Chicken Wings,3.055555555555556
AZ,Chicken Wings,4.0625
AZ,Chicken Wings,2.0
AZ,Chicken Wings,3.975609756097561
AZ,Chicken Wings,2.0
AZ,Chicken Wings,1.8333333333333333
AZ,Chicken Wings,2.2
AZ,Chicken Wings,2.5384615384615383
AZ,Chicken Wings,3.0080645161290325
AZ,Chicken Wings,3.692307692307693
AZ,Chicken Wings,3.4375
AZ,Chicken Wings,1.7073170731707317
AZ,Chicken Wings,2.7777777777777777
AZ,Chicken Wings,3.933333333333333
AZ,Chicken Wings,1.5897435897435896
AZ,Chicken Wings,2.625
AZ,Chicken Wings,1.1176470588235294
AZ,Chicken Wings,4.769230769230768
AZ,Chicken Wings,2.074074074074074
AZ,Chicken Wings,3.145833333333333
AZ,Chicken Wings,1.8666666666666667
AZ,Chicken Wings,1.9
AZ,Chicken Wings,4.066666666666666
AZ,Chicken Wings,1.5555555555555556
AZ,Chicken Wings,1.8157894736842104
AZ,Chicken Wings,1.4444444444444444
AZ,Chicken Wings,2.590909090909091
AZ,Chicken Wings,2.1666666666666665
AZ,Chicken Wings,2.35
AZ,Chicken Wings,4.285714285714286
AZ,Chicken Wings,2.3043478260869565
AZ,Chicken Wings,2.333333333333333
AZ,Chicken Wings,2.4
AZ,Chicken Wings,3.4
AZ,Chicken Wings,2.6
AZ,Chicken Wings,1.75
AZ,Chicken Wings,2.1694915254237293
AZ,Chicken Wings,2.4
AZ,Chicken Wings,1.5454545454545454
AZ,Chicken Wings,4.163043478260869
AZ,Chicken Wings,3.1666666666666665
AZ,Chicken Wings,2.25
AZ,Chicken Wings,1.64
AZ,Chicken Wings,2.1818181818181817
AZ,Chicken Wings,1.75
AZ,Chicken Wings,3.6071428571428568
AZ,Chicken Wings,2.588235294117647
AZ,Chicken Wings,3.1304347826086962
AZ,Chicken Wings,3.35
AZ,Chicken Wings,1.6
AZ,Chicken Wings,2.7
AZ,Chicken Wings,2.8928571428571432
AZ,Chicken Wings,2.1666666666666665
AZ,Chicken Wings,2.5789473684210527
AZ,Chicken Wings,1.4
AZ,Chicken Wings,2.8571428571428568
AZ,Chicken Wings,3.7
AZ,Chicken Wings,1.8947368421052633
AZ,Chicken Wings,2.9444444444444446
AZ,Chicken Wings,1.5238095238095235
AZ,Chicken Wings,2.0
AZ,Chicken Wings,2.0
AZ,Chicken Wings,2.8181818181818183
AZ,Chicken Wings,1.891891891891892
AZ,Chicken Wings,5.0
AZ,Chicken Wings,2.7222222222222223
AZ,Chicken Wings,1.6666666666666667
AZ,Chicken Wings,3.125
AZ,Chicken Wings,2.769230769230769
AZ,Chicken Wings,1.9130434782608696
AZ,Chicken Wings,2.0
AZ,Chicken Wings,1.8333333333333333
AZ,Chicken Wings,2.6
AZ,Chicken Wings,1.7142857142857142
AZ,Chicken Wings,2.05
AZ,Chicken Wings,2.2
AZ,Chicken Wings,3.625
AZ,Chicken Wings,3.333333333333333
AZ,Chicken Wings,2.15
AZ,Chicken Wings,1.8
AZ,Chicken Wings,4.8
AZ,Chicken Wings,2.0
AZ,Chicken Wings,2.888888888888889
AZ,Chicken Wings,1.25
AZ,Chicken Wings,3.4166666666666665
AZ,Chicken Wings,2.75
AZ,Chicken Wings,1.0952380952380951
AZ,Chicken Wings,3.4444444444444446
AZ,Chicken Wings,1.8
AZ,Chicken Wings,5.0
AZ,Chicken Wings,3.0
AZ,Chicken Wings,2.25
AZ,Chicken Wings,3.6666666666666665
AZ,Chicken Wings,2.333333333333333
AZ,Chicken Wings,2.083333333333333
AZ,Chicken Wings,2.142857142857143
AZ,Chicken Wings,1.8888888888888888
AZ,Chicken Wings,2.1666666666666665
AZ,Chicken Wings,1.625
AZ,Chicken Wings,3.5
AZ,Chicken Wings,5.0
AZ,Chicken Wings,4.6
AZ,Chinese,3.4513274336283186
AZ,Chinese,3.611111111111111
AZ,Chinese,3.8363228699551564
AZ,Chinese,2.411764705882353
AZ,Chinese,3.044776119402985
AZ,Chinese,2.523809523809524
AZ,Chinese,3.818840579710145
AZ,Chinese,2.717948717948718
AZ,Chinese,4.076923076923077
AZ,Chinese,3.6
AZ,Chinese,3.9722222222222223
AZ,Chinese,2.477707006369427
AZ,Chinese,2.2962962962962963
AZ,Chinese,2.590909090909091
AZ,Chinese,3.4482758620689653
AZ,Chinese,3.1127819548872186
AZ,Chinese,3.747663551401869
AZ,Chinese,3.0948905109489053
AZ,Chinese,2.3
AZ,Chinese,3.6190476190476186
AZ,Chinese,3.3222222222222224
AZ,Chinese,3.0
AZ,Chinese,3.492063492063492
AZ,Chinese,4.582278481012659
AZ,Chinese,3.515151515151515
AZ,Chinese,2.952380952380953
AZ,Chinese,2.4324324324324325
AZ,Chinese,3.987915407854985
AZ,Chinese,2.78125
AZ,Chinese,3.8885542168674703
AZ,Chinese,3.7862068965517235
AZ,Chinese,3.8879310344827593
AZ,Chinese,3.2880434782608696
AZ,Chinese,4.0813953488372094
AZ,Chinese,3.4748858447488584
AZ,Chinese,3.8163265306122454
AZ,Chinese,3.239583333333333
AZ,Chinese,3.4796747967479678
AZ,Chinese,3.9520958083832336
AZ,Chinese,3.9795918367346936
AZ,Chinese,3.96875
AZ,Chinese,3.3823529411764706
AZ,Chinese,3.161290322580645
AZ,Chinese,3.1013513513513518
AZ,Chinese,3.8373983739837403
AZ,Chinese,3.8607594936708862
AZ,Chinese,3.088888888888889
AZ,Chinese,3.918367346938776
AZ,Chinese,3.4242424242424243
AZ,Chinese,3.125
AZ,Chinese,1.8333333333333333
AZ,Chinese,2.7258064516129035
AZ,Chinese,4.219653179190751
AZ,Chinese,3.4285714285714284
AZ,Chinese,3.1538461538461537
AZ,Chinese,3.3289473684210527
AZ,Chinese,3.9090909090909087
AZ,Chinese,3.5886792452830187
AZ,Chinese,2.962962962962963
AZ,Chinese,3.988200589970501
AZ,Chinese,3.58974358974359
AZ,Chinese,4.152380952380953
AZ,Chinese,3.8235294117647056
AZ,Chinese,4.249448123620309
AZ,Chinese,3.7647058823529416
AZ,Chinese,3.0731707317073167
AZ,Chinese,3.954545454545455
AZ,Chinese,2.6046511627906983
AZ,Chinese,3.4921875
AZ,Chinese,2.9047619047619047
AZ,Chinese,3.4776119402985075
AZ,Chinese,3.9267015706806276
AZ,Chinese,3.1
AZ,Chinese,3.3
AZ,Chinese,3.48936170212766
AZ,Chinese,4.0
AZ,Chinese,2.94
AZ,Chinese,2.9740259740259742
AZ,Chinese,3.2788461538461537
AZ,Chinese,2.2413793103448274
AZ,Chinese,3.761904761904762
AZ,Chinese,4.237237237237237
AZ,Chinese,3.0
AZ,Chinese,3.555555555555556
AZ,Chinese,3.920731707317073
AZ,Chinese,4.121951219512195
AZ,Chinese,3.4107142857142856
AZ,Chinese,2.4
AZ,Chinese,2.3846153846153846
AZ,Chinese,3.2171428571428566
AZ,Chinese,3.40625
AZ,Chinese,4.15686274509804
AZ,Chinese,4.031746031746032
AZ,Chinese,3.623376623376624
AZ,Chinese,4.108108108108108
AZ,Chinese,2.8846153846153846
AZ,Chinese,3.164179104477612
AZ,Chinese,3.5641025641025643
AZ,Chinese,3.8333333333333335
AZ,Chinese,3.797927461139897
AZ,Chinese,3.617977528089888
AZ,Chinese,3.8181818181818175
AZ,Chinese,2.888888888888889
AZ,Chinese,3.2745098039215685
AZ,Chinese,4.20979020979021
AZ,Chinese,2.9473684210526314
AZ,Chinese,3.6
AZ,Chinese,2.7642276422764227
AZ,Chinese,4.133802816901408
AZ,Chinese,3.2571428571428567
AZ,Chinese,3.1428571428571432
AZ,Chinese,4.209876543209877
AZ,Chinese,2.613636363636364
AZ,Chinese,3.4117647058823533
AZ,Chinese,4.008130081300813
AZ,Chinese,2.2
AZ,Chinese,3.492647058823529
AZ,Chinese,4.116666666666666
AZ,Chinese,3.0
AZ,Chinese,3.4860681114551078
AZ,Chinese,2.913669064748201
AZ,Chinese,4.230769230769232
AZ,Chinese,3.5517241379310347
AZ,Chinese,3.5384615384615383
AZ,Chinese,3.975490196078432
AZ,Chinese,3.6722689075630246
AZ,Chinese,2.827586206896552
AZ,Chinese,3.3783783783783785
AZ,Chinese,3.3953488372093017
AZ,Chinese,3.49618320610687
AZ,Chinese,3.4708994708994707
AZ,Chinese,3.6243386243386233
AZ,Chinese,4.153846153846153
AZ,Chinese,3.772727272727273
AZ,Chinese,2.3684210526315788
AZ,Chinese,3.9
AZ,Chinese,2.7777777777777777
AZ,Chinese,3.494117647058824
AZ,Chinese,3.5882352941176467
AZ,Chinese,3.4117647058823533
AZ,Chinese,4.186046511627906
AZ,Chinese,3.4405594405594404
AZ,Chinese,3.6875
AZ,Chinese,3.533333333333333
AZ,Chinese,3.8307692307692314
AZ,Chinese,3.11
AZ,Chinese,3.1666666666666665
AZ,Chinese,3.8733333333333335
AZ,Chinese,3.5625
AZ,Chinese,3.6875
AZ,Chinese,2.3846153846153846
AZ,Chinese,3.1538461538461537
AZ,Chinese,3.8260869565217392
AZ,Chinese,3.2
AZ,Chinese,4.2727272727272725
AZ,Chinese,2.9245283018867925
AZ,Chinese,2.433734939759036
AZ,Chinese,3.6818181818181817
AZ,Chinese,3.3225806451612905
AZ,Chinese,2.936170212765957
AZ,Chinese,3.5
AZ,Chinese,3.9565217391304346
AZ,Chinese,3.0930232558139537
AZ,Chinese,4.088888888888889
AZ,Chinese,3.4545454545454546
AZ,Chinese,4.547619047619048
AZ,Chinese,4.75
AZ,Chinese,3.191919191919192
AZ,Chinese,3.25
AZ,Chinese,4.275
AZ,Chinese,2.0
AZ,Chinese,3.9122807017543866
AZ,Chinese,3.8939393939393936
AZ,Chinese,3.971428571428572
AZ,Chinese,4.026315789473684
AZ,Chinese,3.484848484848485
AZ,Chinese,3.9732142857142856
AZ,Chinese,4.095890410958904
AZ,Chinese,3.1607142857142856
AZ,Chinese,4.086956521739131
AZ,Chinese,3.0
AZ,Chinese,3.842105263157895
AZ,Chinese,3.483050847457627
AZ,Chinese,4.706896551724138
AZ,Chinese,4.428571428571429
AZ,Chinese,4.2625
AZ,Chinese,4.2727272727272725
AZ,Chinese,3.116883116883117
AZ,Chinese,3.136986301369863
AZ,Chinese,3.421052631578948
AZ,Chinese,2.636363636363636
AZ,Chinese,1.9629629629629632
AZ,Chinese,2.1818181818181817
AZ,Chinese,4.0837696335078535
AZ,Chinese,3.2264150943396226
AZ,Chinese,2.9777777777777783
AZ,Chinese,3.0
AZ,Chinese,4.1477272727272725
AZ,Chinese,3.7307692307692313
AZ,Chinese,3.845070422535212
AZ,Chinese,1.8
AZ,Chinese,2.579710144927536
AZ,Chinese,3.1190476190476186
AZ,Chinese,3.4615384615384617
AZ,Chinese,3.4375
AZ,Chinese,3.6869565217391305
AZ,Chinese,3.3424657534246576
AZ,Chinese,3.227272727272727
AZ,Chinese,3.1875
AZ,Chinese,3.733333333333333
AZ,Chinese,2.4
AZ,Chinese,3.703125
AZ,Chinese,3.807692307692308
AZ,Chinese,2.6923076923076925
AZ,Chinese,3.0909090909090913
AZ,Chinese,2.3684210526315788
AZ,Chinese,2.6111111111111107
AZ,Chinese,4.7
AZ,Chinese,3.212121212121212
AZ,Chinese,4.0
AZ,Chinese,3.2258064516129035
AZ,Chinese,3.4393939393939394
AZ,Chinese,3.3493975903614457
AZ,Chinese,4.0
AZ,Chinese,3.2051282051282053
AZ,Chinese,4.095652173913043
AZ,Chinese,3.3829787234042548
AZ,Chinese,3.2
AZ,Chinese,3.552083333333333
AZ,Chinese,3.295081967213114
AZ,Chinese,3.52
AZ,Chinese,3.2758620689655173
AZ,Chinese,3.1206896551724137
AZ,Chinese,3.9
AZ,Chinese,3.5882352941176467
AZ,Chinese,3.4565217391304346
AZ,Chinese,3.6304347826086962
AZ,Chinese,3.4222222222222216
AZ,Chinese,3.6986301369863015
AZ,Chinese,3.7313432835820897
AZ,Chinese,3.8157894736842106
AZ,Chinese,3.422535211267605
AZ,Chinese,3.071428571428572
AZ,Chinese,3.4705882352941178
AZ,Chinese,3.92
AZ,Chinese,2.9428571428571435
AZ,Chinese,3.648
AZ,Chinese,3.066666666666667
AZ,Chinese,2.4857142857142858
AZ,Chinese,3.131578947368421
AZ,Chinese,3.92
AZ,Chinese,3.5277777777777777
AZ,Chinese,3.615384615384616
AZ,Chinese,3.45
AZ,Chinese,3.5789473684210527
AZ,Chinese,3.8125
AZ,Chinese,2.16
AZ,Chinese,3.8144329896907214
AZ,Chinese,3.689655172413793
AZ,Chinese,2.5
AZ,Chinese,4.15625
AZ,Chinese,3.3157894736842106
AZ,Chinese,3.439252336448598
AZ,Chinese,3.5
AZ,Chinese,1.9555555555555555
AZ,Chinese,3.4423076923076925
AZ,Chinese,3.2045454545454546
AZ,Chinese,3.7142857142857135
AZ,Chinese,3.060606060606061
AZ,Chinese,1.375
AZ,Chinese,3.867924528301887
AZ,Chinese,3.463414634146341
AZ,Chinese,4.355555555555555
AZ,Chinese,3.2647058823529416
AZ,Chinese,3.8181818181818175
AZ,Chinese,3.5769230769230766
AZ,Chinese,3.5434782608695654
AZ,Chinese,2.351851851851852
AZ,Chinese,2.59375
AZ,Chinese,3.8958333333333335
AZ,Chinese,4.25
AZ,Chinese,3.8
AZ,Chinese,2.9166666666666665
AZ,Chinese,3.6590909090909087
AZ,Chinese,3.9615384615384617
AZ,Chinese,4.14
AZ,Chinese,3.2857142857142856
AZ,Chinese,3.8039215686274512
AZ,Chinese,3.9
AZ,Chinese,3.1666666666666665
AZ,Chinese,3.68
AZ,Chinese,2.5294117647058822
AZ,Chinese,2.92
AZ,Chinese,2.6
AZ,Chinese,3.625
AZ,Chinese,2.6875
AZ,Chinese,2.333333333333333
AZ,Chinese,3.4761904761904763
AZ,Chinese,3.3382352941176467
AZ,Chinese,4.285714285714286
AZ,Chinese,2.7258064516129035
AZ,Chinese,3.954545454545455
AZ,Chinese,3.1
AZ,Chinese,2.0625
AZ,Chinese,2.8
AZ,Chinese,2.5
AZ,Chinese,3.4642857142857144
AZ,Chinese,1.95
AZ,Chinese,3.1666666666666665
AZ,Chinese,3.6
AZ,Chinese,3.0
AZ,Chinese,3.6
AZ,Chinese,2.40625
AZ,Chinese,4.0
AZ,Chinese,1.9
AZ,Chinese,3.3225806451612905
AZ,Chinese,4.0
AZ,Chinese,2.75
AZ,Chinese,2.75
AZ,Chinese,3.5
AZ,Chinese,4.0
AZ,Chinese,3.4
AZ,Chinese,4.157894736842104
AZ,Chinese,3.2758620689655173
AZ,Chinese,2.7142857142857144
AZ,Chinese,3.4375
AZ,Chinese,3.0
AZ,Chinese,3.9375
AZ,Chinese,3.4545454545454546
AZ,Chinese,3.75
AZ,Chinese,2.75
AZ,Chinese,3.875
AZ,Chinese,2.05
AZ,Chinese,3.25
AZ,Chinese,2.0
AZ,Chinese,2.9375
AZ,Chinese,3.8333333333333335
AZ,Chinese,3.6
AZ,Chinese,3.56
AZ,Chinese,4.166666666666667
AZ,Chinese,3.0
AZ,Chinese,2.7
AZ,Chinese,3.3125
AZ,Chinese,3.6
AZ,Chinese,4.0
AZ,Chinese,3.333333333333333
AZ,Chinese,2.5
AZ,Chinese,3.0
AZ,Chinese,3.4444444444444446
AZ,Chinese,3.2666666666666666
AZ,Chinese,1.263157894736842
AZ,Chinese,3.4444444444444446
AZ,Chinese,2.727272727272727
AZ,Chinese,4.0
AZ,Chinese,2.4
AZ,Chinese,2.25
AZ,Chinese,1.0
AZ,Chinese,3.8571428571428568
AZ,Chinese,2.571428571428572
AZ,Chinese,2.6666666666666665
AZ,Chinese,2.625
AZ,Chinese,3.2307692307692313
AZ,Chinese,2.0
AZ,Chinese,1.875
AZ,Chinese,2.1
AZ,Chinese,2.411764705882353
AZ,Chinese,3.1428571428571432
AZ,Chinese,2.6666666666666665
AZ,Chinese,2.6666666666666665
AZ,Chinese,3.25
AZ,Chinese,2.333333333333333
AZ,Chinese,4.0
AZ,Chinese,2.6666666666666665
AZ,Chinese,2.0
AZ,Chinese,4.0
AZ,Chinese,1.0
AZ,Chinese,1.5
AZ,Chinese,2.0
AZ,Chinese,2.333333333333333
AZ,Chinese,1.75
AZ,Chinese,3.333333333333333
AZ,Chinese,3.8571428571428568
AZ,Chinese,1.8333333333333333
AZ,Chinese,1.4
AZ,Chinese,2.6666666666666665
AZ,Delis,3.24
AZ,Delis,3.2666666666666666
AZ,Delis,3.5113122171945697
AZ,Delis,3.034482758620689
AZ,Delis,3.2452830188679247
AZ,Delis,3.9361702127659575
AZ,Delis,4.616379310344827
AZ,Delis,3.0967741935483866
AZ,Delis,3.807692307692308
AZ,Delis,3.2553191489361697
AZ,Delis,4.352941176470588
AZ,Delis,3.6340852130325816
AZ,Delis,3.262295081967213
AZ,Delis,4.342696629213482
AZ,Delis,2.6904761904761907
AZ,Delis,4.4230769230769225
AZ,Delis,4.434210526315789
AZ,Delis,3.1195652173913038
AZ,Delis,3.265625
AZ,Delis,3.7288135593220337
AZ,Delis,3.375
AZ,Delis,3.3278688524590163
AZ,Delis,3.8524590163934422
AZ,Delis,4.6529411764705895
AZ,Delis,3.111111111111111
AZ,Delis,3.6987951807228914
AZ,Delis,3.6666666666666665
AZ,Delis,3.9870129870129865
AZ,Delis,2.8
AZ,Delis,3.897058823529412
AZ,Delis,2.864864864864865
AZ,Delis,3.433333333333333
AZ,Delis,3.3012048192771086
AZ,Delis,4.333333333333333
AZ,Delis,4.0495049504950495
AZ,Delis,2.9696969696969697
AZ,Delis,3.59375
AZ,Delis,3.7
AZ,Delis,3.8461538461538463
AZ,Delis,4.333333333333333
AZ,Delis,3.6
AZ,Delis,4.153846153846153
AZ,Delis,3.4166666666666665
AZ,Delis,3.3508771929824563
AZ,Delis,3.583333333333333
AZ,Delis,4.0
AZ,Delis,3.4117647058823533
AZ,Delis,4.62962962962963
AZ,Delis,4.478386167146974
AZ,Delis,4.548387096774194
AZ,Delis,2.8548387096774195
AZ,Delis,3.7894736842105265
AZ,Delis,3.4489795918367347
AZ,Delis,4.0
AZ,Delis,2.9565217391304346
AZ,Delis,4.428571428571429
AZ,Delis,3.1052631578947367
AZ,Delis,3.95
AZ,Delis,3.125
AZ,Delis,3.651515151515152
AZ,Delis,4.0
AZ,Delis,4.222222222222221
AZ,Delis,3.111111111111111
AZ,Delis,3.9
AZ,Delis,2.1578947368421053
AZ,Delis,4.372093023255814
AZ,Delis,3.810810810810811
AZ,Delis,3.63768115942029
AZ,Delis,3.1590909090909087
AZ,Delis,4.5769230769230775
AZ,Delis,3.333333333333333
AZ,Delis,3.224489795918368
AZ,Delis,2.0232558139534884
AZ,Delis,1.5
AZ,Delis,4.461538461538462
AZ,Delis,3.4
AZ,Delis,3.875
AZ,Delis,3.6666666666666665
AZ,Delis,3.4
AZ,Delis,3.1
AZ,Delis,4.428571428571429
AZ,Delis,4.071428571428571
AZ,Delis,3.333333333333333
AZ,Delis,2.782608695652174
AZ,Delis,3.7916666666666665
AZ,Delis,3.4516129032258065
AZ,Delis,3.555555555555556
AZ,Delis,3.452830188679245
AZ,Delis,3.6190476190476186
AZ,Delis,3.686274509803922
AZ,Delis,4.666666666666667
AZ,Delis,3.386363636363636
AZ,Delis,2.677419354838709
AZ,Delis,3.6666666666666665
AZ,Delis,3.6
AZ,Delis,2.9230769230769234
AZ,Delis,3.333333333333333
AZ,Delis,4.478260869565218
AZ,Delis,3.0
AZ,Delis,3.4285714285714284
AZ,Delis,2.0
AZ,Delis,4.0588235294117645
AZ,Delis,4.0
AZ,Delis,3.727272727272727
AZ,Delis,3.3157894736842106
AZ,Delis,3.0909090909090913
AZ,Delis,1.75
AZ,Delis,2.6944444444444446
AZ,Delis,2.833333333333333
AZ,Delis,4.0
AZ,Delis,3.0
AZ,Delis,4.285714285714286
AZ,Delis,3.4285714285714284
AZ,Delis,3.75
AZ,Delis,2.6
AZ,Delis,1.0
AZ,Delis,4.333333333333333
AZ,Delis,3.0
AZ,Delis,3.0
AZ,Delis,5.0
AZ,Delis,2.8571428571428568
AZ,Delis,4.0
AZ,Delis,3.333333333333333
AZ,Delis,3.6666666666666665
AZ,Delis,2.6666666666666665
AZ,Delis,2.333333333333333
AZ,Delis,5.0
AZ,Delis,3.5
AZ,Delis,2.6666666666666665
AZ,Delis,3.6666666666666665
AZ,Desserts,3.7171717171717167
AZ,Desserts,4.07887323943662
AZ,Desserts,2.5
AZ,Desserts,3.1052631578947367
AZ,Desserts,4.821428571428571
AZ,Desserts,4.226600985221675
AZ,Desserts,3.8205128205128207
AZ,Desserts,4.113636363636363
AZ,Desserts,4.718918918918919
AZ,Desserts,4.110576923076923
AZ,Desserts,2.93
AZ,Desserts,4.1716417910447765
AZ,Desserts,3.1401869158878504
AZ,Desserts,4.340425531914893
AZ,Desserts,3.911290322580645
AZ,Desserts,2.5277777777777777
AZ,Desserts,3.4825986078886317
AZ,Desserts,3.6007751937984502
AZ,Desserts,4.617977528089887
AZ,Desserts,3.333333333333333
AZ,Desserts,4.273809523809525
AZ,Desserts,3.963414634146341
AZ,Desserts,3.61340206185567
AZ,Desserts,2.8884297520661155
AZ,Desserts,3.4074074074074074
AZ,Desserts,4.331081081081081
AZ,Desserts,3.7239583333333335
AZ,Desserts,4.111111111111111
AZ,Desserts,3.4461538461538463
AZ,Desserts,3.665198237885463
AZ,Desserts,4.382352941176471
AZ,Desserts,4.7174887892376685
AZ,Desserts,3.846715328467153
AZ,Desserts,3.992
AZ,Desserts,4.027777777777779
AZ,Desserts,4.586956521739131
