,business_id,state,category,recal_stars
58072,_mg5bYknpZgaWSfjQVmrJQ,AZ,Pizza,3.806451612903226
58103,DvY_J2gFxudK9HC8kjI3NA,AZ,Burgers,3.5454545454545454
58114,z9oJeVmNEc3F0ToZ0x4WuQ,AZ,Bakeries,4.5
58120,aKFA85Miwb96A0IAS3mRgQ,AZ,American (New),3.6774193548387095
58151,3U__XOTBFptjhBeHrPGqrg,AZ,Pizza,4.521739130434782
58174,zJGtD3y-pAIGNId4codEEg,AZ,Cafes,3.9027777777777777
58246,tUFMDX155FxhNX3sQb2dDQ,AZ,American (New),3.268292682926829
58287,Vw4m_3DyDQgMPU8ouj86ZQ,AZ,Japanese,1.25
58291,5DDumAHRKumv3gZiPKW6iw,AZ,Bakeries,4.370967741935484
58353,AZQ6eiVqhMalpVL9Bbq6Iw,AZ,Salad,4.4375
58369,ecn5dq7bFA6wCeeNnXxSzw,AZ,Chinese,2.6785714285714284
58397,q2PUogtjncgsNn-pLzw5HQ,AZ,Fast Food,1.0
58400,9lqPRnnxUA47dacFK9lhtQ,NV,Cafes,3.15625
58432,PJVVjbmwNbxqfvFi3f3hVA,AZ,Cafes,3.8
58437,6Iu4YDjAPrDRRrPCt_E2zA,AZ,Steakhouses,3.970149253731343
58504,WpzRURptZ2FIxBmJMl4MXA,AZ,Desserts,4.941176470588236
58521,dThrFTK_bqo1woPvUgY70g,AZ,American (New),3.272727272727273
58543,vpqC4f2zvAPTDbNBNC5Hiw,AZ,Sandwiches,4.125
58551,b5epWgPoVcXoMJdCCzFMUw,AZ,Sandwiches,3.862745098039216
58602,TQxMhEar6--Wj4Du8nRQsw,AZ,Thai,3.0384615384615383
58628,vJaL_UtIRkpmczGrwLSs1Q,AZ,Burgers,3.615384615384616
58641,UdEmYOnk2iJDY9lpEPAlJQ,AZ,Pizza,3.877551020408163
58690,1F4T9e6bRFwL11wnNxW4Ng,AZ,Chinese,1.75
58694,9EkpAzQGQuIguaV12Zxn-A,AZ,Mexican,3.0
58695,u6biYZCSOwyQ-WmXqQbbQA,AZ,American (New),4.0212765957446805
58742,ecJri9ozyke4dOCWulZiRQ,AZ,Japanese,3.783783783783784
58779,QOmojzu24dTI2coPjOtu2Q,AZ,Chinese,2.1666666666666665
58791,oMBNvB6tHlwW3UwGBYqljw,AZ,Desserts,4.102564102564102
58830,iIwKW2cBAxjElE8eUzjwqA,NV,Burgers,3.7777777777777777
58974,eOl6WS3oAjtGZpcXfv8tlA,AZ,Thai,3.3823529411764706
59008,-IZvuqxekWEvJqDw308daQ,AZ,Sandwiches,4.071428571428571
59036,duVhqYoC-wIbsgv1SoqVDg,NV,Fast Food,3.0
59039,U21YaTK4PVlfNHQSyBkJUg,AZ,Mexican,3.736842105263158
59058,3Hu-IPhq5I_jyb3YfeHpGQ,AZ,Sandwiches,3.9705882352941178
59092,JTFFtWy_chbsHTs95yD_2Q,NV,Sandwiches,3.2705882352941176
59177,mj_E2SThbggt-FyUaE1DQg,AZ,Breakfast & Brunch,4.458333333333333
59201,7pFvRwpwxRc8qf6eTWY6kQ,AZ,Fast Food,2.333333333333333
59204,1r9xmPVZqsiTNQr_FAcs8w,AZ,American (Traditional),3.933333333333333
59219,UXDoc76N59G6p3RUH5S--w,AZ,Breakfast & Brunch,3.625
59235,krf5clVkTK7ROdvp1PCsSg,AZ,Sushi Bars,4.0
59239,wTjvgkUJMVWrYed9mXdQjg,AZ,Italian,4.2405063291139244
59318,OoYwJANV9zD-_OA4Atu-gg,AZ,Soup,3.645569620253165
59397,s1b39BK1WFRY9200fwFCmg,AZ,Bakeries,4.095238095238095
59418,z5F22tePXRvbOQd0O4tgww,AZ,Desserts,2.727272727272727
59429,M--CB6Fhp4XKxsR2PlcP9w,NV,American (New),4.357142857142857
59457,4s_cPDS_AkLP1fXMJPqB2w,AZ,Korean,4.0588235294117645
59491,kex3XJVtac9Ltek84XnQpg,AZ,Fast Food,4.5
59493,XWxYHSld0T2TfANwt1KmqA,NV,American (New),3.4736842105263164
59512,qAbXHsddBhmfQFegGiV7Dg,AZ,Japanese,3.3461538461538463
59538,TVbVii4EUQt9DG7y698zIw,NV,American (New),2.988888888888889
59628,cs1qJvnWUg_f8g020z_3PQ,AZ,Italian,4.061538461538461
59693,vl2IZrNJEA8npSjqXbdwxw,NV,American (Traditional),4.1835443037974684
59851,4vm2W7J_ztH0vcX4bKfuXw,NV,Mexican,4.352941176470588
59868,8FUzCm4Q13MJMX7N6ftmQw,NV,Chinese,4.0
59888,ExX03_0MSNQ8lGQoodQQqQ,AZ,American (Traditional),3.1818181818181817
59899,RzPqAx9QLEccTpxJcLqyfg,NV,Middle Eastern,3.333333333333333
59902,6Na0jTJjX5GQY_ZJ53G02A,NV,Pizza,3.9166666666666665
59914,e88VWa9xdHmSFdMZne9eLQ,IL,Chinese,3.6666666666666665
59917,_YOKmmy_yQPt1Y0JF3u_JA,AZ,Pizza,3.615384615384616
59930,9SydO2JB2Z4gm-IRw5FSIQ,AZ,Fast Food,3.6666666666666665
59933,7bPB10DCqzi-S8C9vyrHDA,AZ,Salad,2.4166666666666665
59945,gogO5RF4Rqz2THF1ATcCew,AZ,Japanese,3.5
59997,ArmAaGCdCVAlkhdtaT6RzQ,AZ,Burgers,3.9898989898989905
60096,ovtlrcsVRlgZZQUlHs_ovw,AZ,American (New),3.3488372093023258
60139,ofNYY19AzCZvw2xNkoaEUQ,AZ,American (Traditional),3.625
60147,-pL4Id5cuz2yC2UKi2Yq9A,NC,Mexican,3.8125
60163,AuPYaH4qlRsW0OaOeF8Wbg,NC,Sandwiches,5.0
60166,iYT30UPGmLdmTRaAKz0Vvw,NC,Vietnamese,4.411764705882354
60183,nUpz0YiBsOK7ff9k3vUJ3A,NV,American (Traditional),4.266666666666667
60318,hQ4IGBbdDcCUh11zUSzwCQ,NV,Barbeque,3.375
60350,Pob2dc78tnWVkcc0yP6PeQ,AZ,American (New),3.363636363636364
60361,ydt5yifyYhF5s430llv_Hw,AZ,Mexican,2.6818181818181817
60383,FzvFBy5_qsoOz99w_AAD4w,NV,Salad,4.027777777777779
60419,M-SS_Kr0zlC7v8kBSRa74g,NV,Sushi Bars,4.260869565217392
60465,KhYA1VGwy1naIiIAvPfolw,NV,Chinese,3.6666666666666665
60468,jgtWfJCJZty_Nctqpdtp3g,NV,Greek,4.271186440677966
60527,eBxQzBFLEPwRCxuiL50SQA,NV,Asian Fusion,3.9512195121951224
60568,fmVKBldrSIgFPKigYcu1Uw,NV,Chinese,3.692307692307693
60581,MyTsAeShB9pcWP84GSTAdw,NV,Korean,4.2727272727272725
60636,cnWo1tPCcTo1qbLh0UHpQA,NC,Mexican,2.8571428571428568
60643,XxX2LZ2o9p9Wlq7noOcfNg,NC,Steakhouses,3.3125
60659,Mbat8t9X0zPrpxd1mEGRcw,NC,Sushi Bars,3.9090909090909087
60670,fJqY-E3adwx7LLozV1TfFA,NC,Sushi Bars,4.097560975609756
60711,8rtd2ZoeNMHjCQQnWuZ-bQ,NC,Breakfast & Brunch,4.3
60731,FHCNPBORRJ6gvNf3xBtnBA,NC,Sandwiches,2.25
60735,d25EAvcnm2MHoY-rZYNslA,NC,Mexican,3.363636363636364
60746,7mgNBuU68N5fzdG3JxN1XQ,NC,Indian,3.7777777777777777
60764,CcK-g4IrT8E0ywMJFb63TA,NC,Delis,4.0
60770,bDi4i_iL6b6mTo3BFpvbTw,OH,American (Traditional),4.0
60771,ADgacmZ-qXrSOhMfU6bmTA,NC,American (New),3.7205882352941178
60839,NMO1hExBvamoZ9RKEVNcYg,NC,Seafood,3.4642857142857144
60867,AHosGBveeXx9YjsQvdJgeg,NC,Steakhouses,4.333333333333333
60876,rmP7AzV3SAeRWUzbNuqQ5A,NC,American (Traditional),4.28125
60908,dkn-moJIpc43tXn9_i690w,NC,Fast Food,3.8181818181818175
60919,XSCYYvstSpCVW8wC7rJT7w,NC,Salad,3.631578947368421
60938,WcJj-qBxuGncY1X8R6pfgg,NC,Breakfast & Brunch,4.222222222222221
60947,aBLx9JlAMq_AuW6VAImSwg,NC,Breakfast & Brunch,3.3650793650793656
61010,U9HhVS9rtYAYh4ZVcWWIbg,NC,Salad,4.666666666666667
61013,rqjhez-ulSyMkr7lMGJwFA,NC,Sushi Bars,3.625
61029,JXj3X8RMmVikVZGSWmh7ww,NC,Cafes,4.25
61037,42TGx8KatGNPCi7rwOzazg,NC,Mexican,4.096774193548387
61068,ajW6yk5Rqo6DGOVCK77ePg,NC,American (New),3.5
61070,nYkbkUkhJA3oa71HkrjObg,AZ,Italian,4.25
61074,QvHybsk5_SnyEMD15izeeQ,AZ,American (New),2.833333333333333
61080,R7eLlAdeIYsxux_Vm0l5sg,PA,Pizza,3.7142857142857135
61087,8edTRAKWTzd0B_sfb8ekeQ,PA,Middle Eastern,3.875
61095,FLmAxYnkZtWybuOmxVgyQA,PA,Mediterranean,4.333333333333333
61098,woXlprCuowrLJswWere3TQ,PA,Mexican,4.264705882352942
61200,G099MT9cwtwgdsR71JLp6w,WI,Italian,4.0
61217,p4qvXkb34X8hgidxEZ33Gw,WI,Vietnamese,4.050847457627119
61276,woJ0p5-_bc1BCezm16qtZQ,NV,Mexican,3.2
61281,ZCzey5aPhd7jYIoHsUfjmQ,AZ,Asian Fusion,4.136363636363637
61369,nUfeYJ_YEaDzggPKnYry3g,AZ,Mexican,3.1590909090909087
61413,LelAlfuj5oVRF9CQdWLsNQ,AZ,Breakfast & Brunch,4.045045045045045
61524,7OQ7lhIsjLSmf-3012LAuw,AZ,American (New),4.133333333333334
61569,gjCmXkMNVE0JSk8puUwv6g,NV,French,4.783783783783784
61606,kG_EB5RAsSA3f9HJikI1rw,AZ,American (New),3.9428571428571435
61676,HvAi1JMlVCK54NXehcbCvg,AZ,Fast Food,1.0
61677,UywPvignjHoj8ipT7l2OFw,AZ,Sandwiches,4.095238095238095
61698,bsauQzwixetBDjA7SqUlVA,AZ,American (Traditional),4.3090909090909095
61753,urkODQ1jX0qQzgbqsQjWVQ,AZ,Salad,4.169491525423728
61812,aow8T0EAFdYDXmVAUO5aFg,AZ,Fast Food,4.161290322580645
61843,ZkUWOdBA4T7pdUhT0dkRzQ,AZ,Mexican,3.2222222222222223
61906,gh6RZ1HvVlZDtjOvrRcF3w,NC,Salad,3.9
61926,aJ5Wki-RmbK381OnKvHrnQ,ON,Breakfast & Brunch,4.0
61933,_cjPEH9wXhKS-HQe_U3M4Q,ON,Breakfast & Brunch,3.9210526315789473
61971,0XEqyl_lVaJNHRKxNcjJZg,NV,Sandwiches,4.4651162790697665
62014,DYuOxkW4DtlJsTHdxdXSlg,NV,Seafood,3.935185185185185
62122,QKw32mA440qR7iNQ_vQnyQ,NV,Asian Fusion,2.5789473684210527
62160,cQyeji3UDzBuO_7bq89dFA,ON,American (Traditional),3.5454545454545454
62171,bsGVvCtj8i2xGl15XX8Dxw,ON,Mexican,2.363636363636364
62182,J8cLxK-DIl8ZweElFLec7Q,ON,Thai,3.875
62190,_F1_05YYlvePzomZ_NFijA,ON,Asian Fusion,3.68
62215,nReu5muBDRmh3gAr7kWXKA,ON,Breakfast & Brunch,3.8
62220,vMqUZEaqALd6Q9b4lO-62g,ON,Tex-Mex,3.375
62236,iEa6NN-SY74y2CdEg1BtOw,ON,Soup,4.0
62237,JrB6On8q8f1_ICQSCLg47w,ON,Fast Food,2.9444444444444446
62255,sRirP65Q7BSg3Lj9FdkKWQ,ON,Indian,4.0
62303,fzQeUR_AvjpwIWjsMDAbGw,ON,Mexican,2.6
62313,3ca83WSP-ZSLgz_oE3wUkQ,ON,Mediterranean,3.5
62315,ssl5CKazf0FQdY4Wo_lhow,ON,Japanese,2.5
62317,RjZP38S11LqnPcoMxHESug,ON,Mexican,3.0
62323,md4VDsJvyg4pbbGg91EqsA,ON,Sushi Bars,4.0
62329,ECPWFe93D_VWHfsnkVBydg,ON,Breakfast & Brunch,4.166666666666667
62335,Nm6j_BNOFLiO_wRjPF9GBg,ON,Indian,3.727272727272727
62346,x6fYvse8sBOZf9y8BOZZmA,ON,Mediterranean,3.608695652173913
62369,pzeb5vd0yC2yUKaRDyBrQg,ON,Bakeries,3.1428571428571432
62390,YacxbXstfITuEDmlQIjyVg,ON,Burgers,3.333333333333333
62399,snw9iNNLpFYZeHotW00uVA,ON,Asian Fusion,4.253731343283582
62466,FYWbBFMAoIKuQlbUcBa9Zw,ON,Vegetarian,3.8333333333333335
62472,68PJJkcq_i0SlLqO6t7Qxw,ON,Chinese,3.333333333333333
62490,_DLxHAqZtGCeNFp6a692Cg,ON,Salad,2.636363636363636
62501,C9QVknXuoDBdR9CBa_Flyw,ON,Indian,3.0
62510,826djy6K_9Fp0ptqJ2_Yag,ON,Mexican,2.75
62514,0BW6h-igJinzbqc-prYUaQ,ON,Seafood,3.5882352941176467
62531,leMIHa6TogufHv5HNYjnfw,ON,Soup,4.222222222222221
62540,4t1_aIBiQcZY65MqUlAucA,ON,Middle Eastern,3.0
62544,dhpzraAYdlZEomsaZjt5yg,ON,Caribbean,3.75
62552,qTacF-_Iucc1Nxom_Za_5Q,ON,French,3.1666666666666665
62558,QxngAo1AnfcihXqdk3IA-g,ON,Chinese,2.6
62563,kYZJ94hdzbhZIIXhIZU5Dw,ON,Italian,3.111111111111111
62572,mZRKH9ngRY92bI_irrHq6w,ON,Canadian (New),4.493150684931507
62645,bsFZnc2mYyGy5cFf5EWTWg,ON,Japanese,2.9795918367346936
62694,C1JNZrYl3H-YzF1dys9SoQ,ON,Asian Fusion,2.727272727272727
62705,wK1SMAzIpHh-KYbrs7m0nA,ON,Sandwiches,4.090909090909091
62716,7LURynIRYeS7jcfadeRASg,ON,Chicken Wings,3.1304347826086962
62739,cVlW0omVTRaVJqnT-OBBsQ,ON,Italian,3.5
62745,YJ05ntGlszxACOD5zn1YjA,ON,Burgers,3.6216216216216215
62782,gVj_DdvHzbO8wosBMaWWuA,ON,Burgers,1.8
62807,bDgmLfAh_TWRCHEYC8hbpQ,ON,Steakhouses,4.8
62817,5jtxiHzuaFLoJxevfJNxRQ,ON,Sandwiches,4.2
62822,LuBj6jfwKsbpKy441wkRlQ,ON,Sushi Bars,3.0
62832,YKGTLE-Q9nQl7M1NwLvFZg,ON,Mexican,2.833333333333333
62838,3BJhHBe9xEKe8jaIDd8SWg,ON,Burgers,3.5
62840,XZxJ4fG-4a3PP9VP5jvDWw,ON,Indian,4.227272727272728
62862,aAYl1-tsvP9Kzs7YESi8Rg,ON,Barbeque,3.878787878787879
62895,z7NIceJU_4vSk-EJ8H6hQA,NC,Seafood,4.133333333333334
62910,YXa0A7aXV9wWNR0qJVVSDg,NC,Burgers,4.212121212121212
62943,0DyDT4NJNaIuDpT7nTIjxg,NC,Indian,4.458333333333333
62967,2DODGcOKKhegTzscdwWRig,SC,Greek,3.0
62974,YCq8VGDRHO3JkiyUzQbyIw,NC,Indian,3.071428571428572
62988,MtvN8vMiKcLkkz_tCvBx3g,NC,American (New),3.863636363636364
63032,8i87OcquWn8wAAU706qLzA,SC,Chinese,3.0
63034,pzy9xWQqsDxVU6j9MktRJg,NC,Mexican,3.9722222222222223
63070,H-PmFfqAzQtWTS0XeWC_lw,NC,Greek,4.571428571428571
63098,c24ZZshnU3sKqHQF8K_7Yg,NC,Seafood,4.157894736842104
63117,JQ4E1Im1dHMpDa1s4vJMoQ,NC,Vegetarian,4.176470588235294
63134,U5sBiEbdqGxNm4LYfQZufA,NC,Breakfast & Brunch,3.333333333333333
63146,kSIvxL9F9zggPIqPGU-WEA,NC,Japanese,3.809523809523809
63167,trodK1jXLGIn5qjJCooIpQ,NC,American (New),3.7714285714285714
63202,f_R4-FMtQ2Dj6m8LNuse1w,NC,Pizza,3.0
63222,o8nauTizH7H_GEAeV6HfMg,NC,Indian,3.2142857142857144
63236,6qDRqHWqf0EeHupSUEBfKg,SC,Barbeque,3.8333333333333335
63254,kp-FRmyPxjsAoEK1-21rSQ,NC,Italian,4.523809523809524
63275,4X4a-TJnivv8YtK1YGxcQQ,NC,Mexican,3.888888888888889
63284,Il6PvYFjolMt-6wahwarkA,NC,Mexican,4.0
63285,V-qDa2kr5qWdhs7PU-l-3Q,NC,Breakfast & Brunch,3.0
63295,rYziPPEILDXJ_F5uKR--YQ,NC,Vegetarian,3.4
63300,sAXy1yJRLllTm5WrJbJGAA,NC,Seafood,4.142857142857143
63335,V_jIfMz9Z7a5mthleRq0_w,NC,Indian,3.1
63345,2gCvukOcIHW4ehqpwoNlcA,NC,Barbeque,3.8333333333333335
63369,iT_u1VSw03Mr9ze5oJsGew,NC,Breakfast & Brunch,4.4
63379,g4M4QrZ4iFpM3PWzcsOeVA,NC,Sandwiches,2.5
63381,0gzjWF7rX-biFsQB3EvIBQ,SC,Barbeque,4.142857142857143
63388,-plmjUoC1d-tZcVbp0zMqw,SC,Chicken Wings,3.25
63392,-QKKkUEQhDVndxZDT9SovQ,SC,Mexican,4.25
63396,2FWFAqM-jqKUU8WqHSp-LQ,NC,Chinese,2.0
63398,0v984vlPQfb4VZWvBJSsfg,NC,Sushi Bars,3.1428571428571432
63405,f12Zv1B9crmSW58iyTR_mA,NC,Barbeque,4.037037037037037
63432,WizGXNkcaRahwTExF90KYw,NC,Chicken Wings,3.888888888888889
63441,wJnhUJCOYkncLPZAwaMffA,NC,Soup,3.7931034482758617
63470,_UCTo0560t8IyOq7TwJIUw,NC,American (New),3.7
63480,qPX9kv7S-jzl7aUzlo60-Q,NC,Mexican,3.0
63487,yF9G4dJAm94pfnEWzPtPYQ,AZ,Sandwiches,3.8333333333333335
63523,KFAJsmQ6GnHxyfmv16s9VA,AZ,Steakhouses,2.9090909090909087
63622,W9y-Bl9030-rmfxSTmUD_g,AZ,Vietnamese,4.609756097560974
63704,XxXmyN3tlroRQ1SOoSXHAA,AZ,Mexican,4.0
63719,9fKYo_6qLPofBbts0JAnSw,ON,Greek,4.0
63728,0044Q4cVBcHBgXPmhGgtcQ,ON,Burgers,3.888888888888889
63737,LPWMKKcGeWmJgf8t_TIcYQ,ON,American (Traditional),3.571428571428572
63744,rtlsfmdufArhk-47sWIf2w,NV,French,4.346153846153847
63822,M30I1NPl5JuHthxo1IXPGg,NV,Vietnamese,3.5531914893617023
63869,GTR39A2jwNIS_NV8q2r_JA,NV,Seafood,3.525773195876289
63966,LJQCv30PCIpC3FnvHF5mXQ,NV,Chinese,3.333333333333333
63990,upgjUq616Yz1IvAvysDLWA,NV,Breakfast & Brunch,3.863636363636364
64012,BEtgRzNeXGAf0uQ-HuSyfA,NV,Japanese,4.475
64052,uu5AtMrz_94e8kk4Gixg9Q,NV,Fast Food,3.25
64072,78TC3sZSYBzBsSJ0z5pyhw,NV,Italian,2.5
64088,gf68voXoY4LqSC_7Qq5t9A,NV,Seafood,3.466666666666667
64118,CBb7z-MTbkzBvsUHBDqxEg,NV,Seafood,2.28125
64150,I01C9Xg_SVyMrQSGIGeQ-g,NV,Pizza,3.0
64154,gONNfEoNaRLNtgaAcxwsLQ,AZ,American (Traditional),3.7647058823529416
64188,U-zsJM-VN89i3PbaIbKmJw,NV,Breakfast & Brunch,2.9558823529411766
64256,LtXy1VinKWfuLFslVarKRw,NV,Burgers,3.2906976744186047
64342,F1odkZWmcXGylij8HjRq6Q,NC,German,4.3
64382,Eqd5QGaW7_C-qHNGzs1uUg,NC,Pizza,3.4285714285714284
64389,3C5Z9homtzkWHouH2BHXYQ,AZ,Mexican,3.9406779661016946
64507,wTTNXThF1RQ3Lu5FnujmOA,OH,American (New),4.352941176470588
64524,XPXv6KGuHaIe_v6aETZPHA,OH,Diners,4.086956521739131
64547,qmIHO-6T_KEfPC9jyGDamQ,NV,Steakhouses,3.657894736842105
64623,h4Q-uSoOIhMoIsOhat6l3A,NV,Mexican,3.847826086956522
64669,hqvqLihniz0ynit9c36JHg,NV,Asian Fusion,3.95
64729,twX6mYg7TT1ImLUJflt5Tg,NV,Japanese,3.6666666666666665
64732,ZgWjkMSzIV9fAuJJQXSUvA,NV,Breakfast & Brunch,4.229508196721311
64793,BmyRJmbVm4jGlkXg4ncLJQ,NV,Mexican,2.0
64799,PChG1Dm0A6AXIXkXGVK8Fw,NV,Japanese,3.871428571428571
64869,N5CL5HLS6lyltw-OjjBrOw,NV,Mexican,3.5217391304347827
64915,MqIgMLUdD53r_dmx1goYJg,NV,Seafood,3.4878048780487805
64956,pUUgVNS5nBSoCJsBa3fDGw,NV,Sushi Bars,3.0
64980,uyaOrQSCGPvxqME2_F1V9w,NV,Sandwiches,3.4444444444444446
64989,ostVuyoxxQiP3Qik_L7nPA,NV,Pizza,2.7741935483870965
65051,ZXfMiPsPv-cH7GMQ-5-mhA,NV,Seafood,3.55
65071,61qDFkNrHKzyA9n3dlgcEw,NV,Steakhouses,3.7142857142857135
65078,FXiPQQGr_2bwlJ4wOrW2eA,NV,Italian,3.2666666666666666
65093,BxKxFHXG4B2h1MXK8ebHZQ,AZ,Mediterranean,3.972972972972973
65130,0CElIQnJdQYF2bmsAiWczg,AZ,Sandwiches,3.5454545454545454
65152,3MntE_HWbNNoyiLGxywjYA,NC,Pizza,3.25
65160,OHXnDV01gLokiX1ELaQufA,NV,Japanese,4.35
65180,f1KNYRXm8fxIjb6rVdyk7Q,AZ,American (Traditional),3.5
65194,1qkKfqhO8z2XMzLLDFE96Q,AZ,Sushi Bars,4.631578947368421
65213,Xfod0UWr_9B-TOM6qxVIwQ,AZ,Asian Fusion,3.583333333333333
65237,Y3vtXQz3zPc5AVyUAsAj5Q,NC,Vietnamese,3.8205128205128207
65276,YqjDX0TPge-EB73uzgyS3w,NC,Burgers,3.8260869565217392
65299,EMdlJvCTuT_sylNzcElSLg,NC,Seafood,3.684210526315789
65318,yIxP32hWfZm5gyYUUh2WBA,NC,American (New),3.6666666666666665
65330,aybwecuzAa-OuIt1i3_IDQ,NC,American (Traditional),4.222222222222221
65339,iXH73faCXa6UdLAKMe-vGQ,NC,Burgers,2.125
65347,E0TK141YMBP0LBknhVKEqw,NC,American (New),3.875
65387,PpyM9QsDbpx4mOaUeOll4w,NC,Mexican,4.0
65396,b6qKEYhc5cji_i04PjF6ww,NC,Japanese,3.7857142857142856
65410,UByM7N0mF-ylIGUuIWHCtA,NC,Steakhouses,3.736842105263158
65448,XlOI0qLdQch7YDAs5A011Q,NC,American (New),3.8461538461538463
65474,ZV89e6dYFymcBAUmRzKGwA,NC,Japanese,3.25
65490,E0vZWNBWe-LwdECQFIjnug,NC,Barbeque,3.333333333333333
65523,Abm-1HRGPyevBtnC3Rpxag,NC,American (New),3.2857142857142856
65551,boug058JCnbFkQp-K_fXQA,NC,Seafood,4.2105263157894735
65570,9h2W6JBWILS_RwlpIBSEig,NC,Pizza,4.647058823529412
65587,SO5H4j7qgWBuZ-53ziXu4A,NC,Sandwiches,3.375
65595,Geg9W1SFhY9GWz8up0Cpmw,NC,American (New),3.5
65599,6iJ8yrsueJ8QH3HceGstxw,NC,American (New),4.333333333333333
65602,K8-LLbISfbE9ObRcshKFpg,NC,Steakhouses,2.833333333333333
65608,bm_PGQMGMjylitqkNIEzTw,NC,Italian,4.052631578947368
65646,Rk82QHtWp268GM93qWj3dQ,NC,Indian,2.0
65650,24gFlV5KE-3bmMXAnu_nxQ,NC,Fast Food,1.75
65654,DXCho3TSX6qKsRoEjGoGJg,NC,Mexican,3.7857142857142856
65668,sUAJOwb1yFaSDreFADEO5Q,AZ,Thai,3.4642857142857144
65696,Gw-ozqLSHoP3BQPKaiXJGg,AZ,American (New),3.2222222222222223
65741,lzRlrIWuQmHVWU4zV6yZUw,WI,Breakfast & Brunch,3.25
65749,AhP0jMuZH_dR0V-P26k3pw,QC,Burgers,4.0
65750,4C-qogCJWE5Or9yc-AUegw,NC,Seafood,4.5
65756,9k-q8w2MsVuc1KcpwKZ2Hw,NC,American (Traditional),3.7777777777777777
65765,8YyBAyA3TKpaVxy99FRWjA,NC,Mexican,4.5
65767,Cbr_THdFrhePgJoqQ9X6gQ,NC,Vietnamese,4.3157894736842115
65786,EPBEz9ifFo6JqPUUH_BdMg,NC,Thai,3.6875
65802,iob-hWxzVOsZxC5sh0EdHA,NC,Mexican,3.1666666666666665
65808,tshN5rYRrzanHu4ZiwCVrA,NC,Italian,2.571428571428572
65822,x0Ec6gz07SBnWrBOQLisiA,NC,Vegetarian,3.96875
65854,iK9F_Xeg8ut9u2Ee1nVxlg,NC,Mexican,3.333333333333333
65857,OnGPegQGuQ5_uuFLvezvKw,NC,Chinese,3.071428571428572
65871,UFVy-8WC7pDzvBUzOvdwzA,NC,Mexican,3.363636363636364
65882,eQo4kIwIWJbAnfXYl3k5BA,NC,Pizza,3.7
65892,wDfz8ap9xWzj46mtNDcT9A,NC,Mexican,3.9428571428571435
65927,UTU4wNXX8iqz0R4NgOlnDg,NC,Thai,3.75
65935,heyU2rq-K2soH-V0SVMHVQ,NC,Chinese,4.0
65939,XVDR44P_74FmA0ANanm4CQ,NC,Greek,3.9
65949,ibWJKyFwzm3K2UHSlc8EGA,NC,Mexican,2.2666666666666666
65964,gY95Q7BVB636-tAcDqC9Ww,NC,Mexican,3.2142857142857144
65978,b0n2D_Ry2WPo7XAV1Y1U0Q,NC,Barbeque,3.333333333333333
65984,OHAMMo1sdmvFw9SsS-AZQg,NC,Cafes,2.833333333333333
65990,QeDkfLmXVguytF3Of9zg-Q,NC,Breakfast & Brunch,3.8181818181818175
66023,DB1kg0GJZXNrFYZqsxeavg,NC,Vegetarian,4.5
66043,cwCLcQns_SSExsBCzWNQDA,NC,Mexican,3.555555555555556
66070,MV9fUwgI2AQa4uZArynRlA,NC,Mexican,2.333333333333333
66079,g-E12y45gBKedax5N20YmQ,NC,Tex-Mex,4.15625
66111,3PsmvwxetLz1Tzb-6mNhgA,NC,Chinese,3.0454545454545454
66133,0WOyGLDrh8wwiHCLVTw0zg,NC,Fast Food,2.2
66138,baVeDut9bOYwXef7CVgN2w,NC,American (New),3.782608695652174
66161,y0TTPR0K5iB4oMkgVUH1ig,NC,Pizza,3.5
66169,OxS3vO6dFwkCz_Zjl71M-w,NC,Mexican,3.0
66173,ZwZmoaFB5oo-pkOMBeLZDA,NC,Mexican,5.0
66174,1zIPHXKJGnzYraLEXQebig,NC,American (Traditional),2.4285714285714284
66181,ASC3JV2Jh09lTyJZ98UMFA,NC,Soup,3.5
66189,yOBDY3fpaTpX4Q5JpmExMg,NC,Mexican,4.5
66197,nEQFnHydeX2A3bRRDAKqQg,NC,Tex-Mex,2.827586206896552
66226,ki5qgWUCuTpb9si0eJL1fQ,NC,Fast Food,4.4
66231,6YGQcH6v5ndd-Q4ovVRLDQ,NC,Tex-Mex,3.6666666666666665
66237,3yymiTfNro2fmv6FedUW3w,NC,Fast Food,3.125
66245,c6reG5RSvFNGBlJDWmjwEA,NC,Diners,4.333333333333333
66248,iJpTpE9A8WDWvUlvUcFZuA,NC,American (New),3.9642857142857135
66276,IqH-J1D0HIP9wyJs2q_uGQ,NC,Pizza,4.111111111111111
66285,NoA6bD6W7z_Aztk_cOU5cg,NV,Seafood,3.3846153846153846
66311,S-egzF2c7bRpCUNbZqV8dg,NV,Cafes,4.333333333333333
66374,ntfDRwVlUb3nmWdMdPjq0Q,NV,Asian Fusion,3.1666666666666665
66416,mDR12Hafvr84ctpsV6YLag,NV,Breakfast & Brunch,4.537735849056603
66628,-RJ216TTIghZshCkUlD1WQ,NV,Sushi Bars,4.6875
66660,sNVGdeOPeitJ3OWUQBINzQ,NV,American (Traditional),4.124223602484472
66821,M51gw2cz_vXarNBLbKkOxQ,NV,Breakfast & Brunch,4.055555555555555
66875,O3OH5IEFMPtz7mPKakPZ3Q,NV,Japanese,4.5227272727272725
66919,1V-mRUpVnIRq6GYymT_uyw,NV,Mexican,4.428571428571429
