,business_id,state,category,recal_stars
151724,110iMPMPEEjFlf8HKVq84g,NC,American (New),3.9090909090909087
151757,9-Lipa9HiHL_EAfeDfPq1g,ON,Mediterranean,3.6666666666666665
151760,JCqB36SVDjTDsXp-4gBn9Q,ON,Bakeries,3.5789473684210527
151779,_kbxNHWv2Z6o-TJZKWmzhg,ON,Korean,3.888888888888889
151788,XFU7XiXOo7LB3uPLecRlOw,ON,Chicken Wings,4.230769230769232
151801,zg5rJfgT4jhzg1d6r2twnA,ON,Burgers,3.44
151826,fgxW2Eww2MzMHd8eWT58Ig,AZ,Mediterranean,3.583333333333333
151838,aqrTv6QiU0J9Sxm_T--c5g,AZ,Italian,4.384615384615385
151851,64Wt06TZjb9Se8q3kdeOJQ,ON,Chinese,3.0
151852,T-a4HuTSELZ3qm_nos_Qtg,ON,Delis,2.5
151856,769NudnrUxWFtJCGU66A_A,ON,Breakfast & Brunch,3.35
151876,VeVjZ8aR_zFEM9jKJuvraw,ON,Sushi Bars,3.0
151879,01cFftHZc98jNJfJrLEJ5g,AZ,Desserts,4.111111111111111
151897,F2PcvHf7G8QwCDSJ1-7fFQ,ON,Sandwiches,3.0588235294117645
151914,6ZPS9S5hWW7-CSIbLA7vxg,ON,Mediterranean,2.0
151919,h36qA5gnNTgByhxWx1aH-Q,ON,Seafood,3.0588235294117645
151936,i0RdwbjF86Grl3T37z74IA,ON,Seafood,4.0
151938,PvufhE6-sy2pCTQu9yvjiw,AZ,Seafood,5.0
151941,qisbqK1wxuwp6GumMrwB2Q,AZ,Italian,4.461538461538462
151954,gotvSVEaPn_qHasAU33ejg,AZ,Vegetarian,4.684210526315789
151973,GiDPLKtTfNHTb0koEWIz2g,AZ,Vegetarian,4.3157894736842115
151992,zKSKmkBxfrltJau_4s1ZHA,AZ,Vegetarian,5.0
151996,eC-duRpbiVsCD14oGYiDOA,PA,Sushi Bars,4.0
151999,2aLZjt3Pkg7WvoJq2LtckA,NC,Barbeque,4.5
152005,IItJsqmJWkWFDUlscjCbUQ,QC,Caribbean,3.0
152007,6P4ZzCdd_YQqncnQv1jplQ,AZ,Indian,4.333333333333333
152013,cy9bWd0tufGp-xkA8CIHIQ,AZ,Asian Fusion,2.769230769230769
152026,8v1nk5EcCyEKK61ohAh5Og,AZ,Italian,4.0
152029,6Bog_w6ot35sBMoRPzt-lA,AZ,Mexican,2.363636363636364
152040,D-B5LsTHJgrhsHVex4gyHA,IL,Middle Eastern,3.125
152048,_8c3Ky90nE50rN4Mb_Sxtw,AZ,Asian Fusion,3.2222222222222223
152057,SMkMBsGy6oAkv4r1boTCKQ,AZ,Barbeque,3.0
152061,wXa-iTWCu_2-gADvksvXTQ,OH,Middle Eastern,4.428571428571429
152075,8mVw8onopJRADM6CQTYd1A,ON,Japanese,3.333333333333333
152078,-Ipm_8YXj9UoNNHagCvsNg,ON,Japanese,3.863636363636364
152100,YCEZLECK9IToE8Mysorbhw,NV,American (New),3.4074074074074074
152127,E6BUlDkXuBtX-5CoWWtw6A,NC,Mexican,4.2
152132,iaxcPqixpOjUFxkfbx84AQ,NC,Tex-Mex,2.8
152137,IiYY8e_I7wFt0xo5I-6GDA,NC,Mexican,4.5
152139,5zzuzWbt9_YrL95EIHobLA,NC,Chinese,4.0
152140,MqYYYNA-ZYvV-1w5qcmMoA,NV,American (Traditional),3.7904761904761903
152245,GyDwINCEICbxpvPMCAVrrw,NC,Breakfast & Brunch,3.0
152249,fQclKmk5G2_g98cDNPvj0g,AZ,Mexican,5.0
152255,xFSCaBlcnDXSGFPUtYtuXA,NC,Chicken Wings,2.8
152260,FrMqrN-jIvc1abEBqn4HaA,NC,Vegetarian,4.25
152268,K0VNhFhaOrO3CypCqofjwA,NC,Vegetarian,3.1666666666666665
152274,57aBx6Mo_VRk_kMA8J5Efg,NC,Mexican,4.321428571428571
152302,Uxm9N6jwmJybOv1NcBbnRw,NV,Sushi Bars,3.9032258064516134
152333,k34J0L6xAnknbv40WGvpcg,AZ,Pizza,3.333333333333333
152336,cJzv3fbd7jL2ZHyFosFkOw,AZ,Chinese,4.095238095238095
152357,OgpFnMfx1R_Aw4rZfLRuKQ,AZ,Pizza,3.0
152361,wF_CCcKxNF3sf6UxFjzXPA,AZ,Chinese,2.875
152369,j0h8OH6ktQsnTmIaJsN5Hw,AZ,Seafood,4.0
152382,oZHbPhIj01_31jqD053a_Q,QC,French,4.54
152432,cxA-ETXXXBzOlR83j7feMQ,NC,American (New),2.75
152440,rJdEbOWNfAELa0YETWf9Lg,AZ,Latin American,4.24
152465,NJLcn5fACNVzEu3jUpsgOA,AZ,Sandwiches,4.333333333333333
152471,j9bWpCRwpDVfwVT_V85qeA,AZ,Thai,2.0
152480,2NICrHy0I5rlEJmlt0ao9A,AZ,Breakfast & Brunch,3.6818181818181817
152502,VuIIfIAEtGFXcAcXCvK-1g,AZ,American (Traditional),4.818181818181818
152513,fUhgw2iXXS3TETqU4eZU6Q,NV,Pizza,3.1428571428571432
152520,8qC6M0kvOu9L_2QVh5pfhg,NV,Sandwiches,3.6666666666666665
152529,3XE-poXz9CeDao-Q7pqkTw,NV,Seafood,3.9090909090909087
152562,kwacNh9UDn_sIf0-wBatgA,NV,Seafood,2.294117647058824
152579,cMEln0QCOYFRykhvdkLJzg,OH,Japanese,3.2
152584,Uo088VV_nzeTBJEbCCUSFw,OH,Chinese,3.0
152589,ODQq6ba0rtpT2Iw0gY68Ug,AZ,Japanese,3.3846153846153846
152602,K1qs4e30yoln6scnm-tmyg,AZ,Barbeque,4.227272727272728
152624,CRVtzesMuwHK-phmS_ojaA,AZ,Pizza,3.8235294117647056
152675,H6UYKqj0iO_hvvlM76nh0A,AZ,Breakfast & Brunch,1.8461538461538465
152688,426RL7G7oTyu-f8jFxVRJQ,AZ,Tex-Mex,3.8461538461538463
152701,MhnihE0alud0ereVInSt8Q,AZ,Chinese,3.117647058823529
152718,4K5NUsinIgtq-yuxdp2HdA,AZ,Mexican,3.5
152756,F8nWy6FX8k-hpIf4MbjeNQ,NV,Fast Food,3.333333333333333
152759,hSKL-eAU_9rEyA3qmm8l-Q,NC,Thai,3.8666666666666663
152774,TUrQG_XfJA_kCOSN0oUbTQ,NV,Burgers,3.5294117647058822
152791,UNMBMKI9FjnO9flxPxV-1w,NV,Italian,4.8
152811,yYMTMtguT90BfMJVxasFuw,NV,Chinese,3.9444444444444446
152829,1U9lgJoEhxaCMP0PsuSJgA,AZ,Pizza,4.4444444444444455
152838,LHyj66waFlDcw9UToo27JQ,AZ,Barbeque,4.011904761904762
152922,zT8rz9GG5TXNy3ChGcqWGw,NV,Pizza,1.0
152923,_hML_SleB40KkUrMHOZ_-Q,NV,American (Traditional),3.936507936507936
152986,w2b0ve7xpuCQkwYICFIUOg,NV,Sandwiches,3.9047619047619047
153028,BhueLLvA0k9G1Lr0WeZX9w,NV,Soup,3.4871794871794872
153067,_gMR_YdsMwwKy63-UwjdnA,NV,Chinese,4.0
153069,IRbgMt0cVuzK1KSppU16_Q,NV,Asian Fusion,4.127272727272727
153124,QGAv-8tj5i4m4G-HDMnIbA,NV,Breakfast & Brunch,4.233333333333333
153154,4bqbAhYZQeokD3zqN77XLA,NV,Bakeries,3.125
153162,p3YqOYELqXtLyHz9T49p_w,NV,Seafood,4.0227272727272725
153250,o0aGMe0ukXSJgd4QefM6cQ,NV,American (Traditional),4.142857142857143
153264,ubz4CaZXagQuGv2N9gFAdw,NV,Steakhouses,3.7875
153344,nu1GQ_Q43JqzrWMZE_dE1Q,NV,American (New),3.8333333333333335
153392,OXBROmBWuDhRhd0BZ7zXJA,NV,Barbeque,3.727272727272727
153403,h9pEt23IAyjBtUaYA9v46A,AZ,Mexican,4.142857142857143
153410,ETSHD1lX0xcd2qInwiXxzA,AZ,Mexican,4.75
153422,JoHDOuZ1BnFi63PgC_zYeQ,IL,Indian,3.6666666666666665
153425,twt2i-TrO6fP9fh5yM3h1g,ON,Burgers,3.0
153428,3dw6xhzG08htY5HcL2OjeA,AZ,Seafood,3.5882352941176467
153445,Kz7xk9J3YltU-ubNSqm8Tg,AZ,Mexican,3.4
153450,1PQzTopufAMDpx0HHBFeRA,ON,Caribbean,3.363636363636364
153472,6RmdqLK1H5aodAA8t7Yl2A,PA,Steakhouses,2.7142857142857144
153479,G-OMrmKRaSumc73LaSbhPA,PA,Chinese,1.0
153480,HXO83D4b_LzkDQEQIYB_XQ,PA,Sandwiches,3.0
153481,QKaniCqHZihhnOW9koPgNQ,ON,Breakfast & Brunch,5.0
153482,mG71gQ5HWl7ut9OCN6NJKA,ON,American (New),3.3666666666666667
153572,pshiKbFYbE2P5dkXa0FVgg,AZ,Sandwiches,3.7692307692307687
153585,A-KOfbVxAcpfIq0u9kTM9A,AZ,Chicken Wings,2.333333333333333
153588,3I7xY7DjWearTz7d4TGdbw,AZ,Mexican,3.5789473684210527
153607,OZVjQy15DdNsSW3bRAL4mw,AZ,Chicken Wings,3.25
153611,xD4bjFpAcvKOWh_inZvkWg,AZ,Mexican,3.0
153618,4xtU8eji_G0Yepj3D-8I6Q,ON,Indian,2.75
153638,xtUTw9M21mIfmpIQfBGgjA,ON,Sandwiches,3.684210526315789
153657,67Pa_CtXthgJzXfY8JzLDQ,ON,Burgers,3.294117647058824
153691,MhiBpIBNTCAm1Xd3WzRzjQ,ON,Sandwiches,3.4545454545454546
153746,VoTi4yVhTVyFdmxUpoyUsg,AZ,Mexican,4.0
153763,FmKcKBXtDQLyUq0eploh0A,QC,Japanese,4.0
153764,si0aURvXxdwP04oJqkr_zA,AZ,Mexican,3.1
153784,EEGajOchS2BIZNvJcPK3uw,AZ,American (Traditional),4.451612903225806
153846,pugciBzSCFqa_vn-X5pcEQ,AZ,Mexican,4.863636363636363
153868,aNe8ofTYrealxqv7VtFTuw,NV,American (New),3.9375
153900,QiuTcA0bKQMCyOFBFJZ58w,NV,Mexican,4.0
153906,bLCdohUvOM7l1OcXifmblw,NV,Steakhouses,3.65
153946,-FcZY7a7qgxTUlTvwuyJnQ,NV,Japanese,3.333333333333333
153976,fTfX3vGrV8GYBGcfweY6Kg,OH,Sushi Bars,3.333333333333333
153988,WPlanDoQbwZGEB2CmjAU8A,PA,Greek,5.0
153989,I6oxEn1HT41S2GPrDKPPvA,ON,Seafood,3.0
154017,Mkpg9S2j0ZrZc3q-VjfLsA,ON,Chinese,3.821428571428572
154045,Oi-u4KqrcZbIWSYKnh7mJA,NC,Chinese,3.4285714285714284
154052,ujBk7cdEvo5FkD1e0Gzq1Q,NV,Chinese,2.7142857142857144
154059,WWOCqk1Vh605xP-lcb9lhA,AZ,Asian Fusion,3.733333333333333
154074,jqAdZf9PJo8lsRskc6T1Sw,AZ,Mexican,3.2096774193548385
154136,3sOS8wKatd_Uoa9VEJHhrw,AZ,American (Traditional),4.111111111111111
154154,-raUM9T-1dKPiB5_vRmFYA,AZ,Hot Dogs,3.703703703703704
154181,Fv4EXwV30rwGD2NzN1ekgA,NV,Asian Fusion,4.571428571428571
154209,9U4Tqt5SkZKQ6eeH6IPSxQ,NV,Steakhouses,4.4375
154241,XuklcV36NOY42qBcBx53Kg,NV,Italian,2.8571428571428568
154248,Cdywb13_07M1_g3U85VKTA,AZ,Chinese,3.0909090909090913
154259,tM_MMrMFwf5rJv9rbu4NQQ,AZ,Seafood,2.652173913043478
154282,EjklATg4aNBWINenUySCgQ,AZ,Cafes,4.583333333333333
154294,C6MG3vrloHF8h9PPvZNiJA,AZ,Thai,4.388888888888889
154312,utR8Ei5_c2CRAIffpYtdZQ,AZ,Breakfast & Brunch,3.75
154328,fSJFRzOF92gBuJ2ePitCEQ,AZ,Asian Fusion,4.75
154332,DV-tubtrEPacLsTms4CgZA,AZ,Greek,3.888888888888889
154341,1pm04v3jhOCDJjSMWiZSTQ,AZ,American (Traditional),4.9230769230769225
154354,_pJU90C24bdOq19qNvTp7A,AZ,Greek,2.8
154359,SAae44V24aD7y_HpgxjhPA,AZ,Mexican,3.6
154379,QvEoE_oGwHPXvw5IylllNg,AZ,Chinese,2.8571428571428568
154386,_HGz-BfLYJlShdz_eg3BOw,AZ,American (New),4.333333333333333
154389,xY5uR_HCwkdAX3ZLkyjZZQ,AZ,Pizza,3.0
154402,AZL7uziAs4a9SgZnzzahDg,AZ,Thai,4.111111111111111
154411,0L3CAgRf8wuH5MjNwJdivg,ON,Thai,4.1
154421,ZyOLevFrV7Vxi0OOS3lf-w,NV,American (Traditional),4.285714285714286
154435,I8j1gHLKNJVN4dNVUOsedw,NV,Diners,4.521739130434782
154458,Er5XAY2UFGGqBHdqpeCFkA,NV,Sushi Bars,3.934782608695652
154504,Qf6EnIzKqhXQg4YNkVAqHQ,NV,Seafood,3.1621621621621623
154541,I5TnTKHzJuLA0YLZPGCNwQ,NV,Japanese,3.5384615384615383
154554,7bGtlrhf45oNh30VkL1_og,NV,Fast Food,5.0
154555,yBxzqKXHhvNVaFnEOd4f7Q,NV,Chinese,4.642857142857143
154569,sVrkLeKlDfCKjQWfcHVqrg,NV,Fast Food,1.0
154572,iL2-xJ4-eMsJk88PsbivbQ,NV,Salad,4.5
154610,leZNWLccyBaXpPIRPK_lsA,NV,Italian,4.0
154615,A6kXV4LPZsPjqWyGU-h_zw,NV,Chicken Wings,1.0
154616,YODpEX6xACHoERsIol4-gg,NV,American (Traditional),1.0
154617,_paJE9yQfSvo25BKBQrKZA,NV,Fast Food,2.571428571428572
154624,o69XnnmtOaj6a2sjOTsGeg,NV,Delis,3.727272727272727
154635,nWuomYtU748irUOWo_xohg,NV,Fast Food,5.0
154637,GPVnzRcvlhEK0-c6PImyoA,NV,Breakfast & Brunch,2.5
154643,kvxSYzWonG0Gf0TlOF0nkA,NV,Fast Food,3.333333333333333
154646,MjB1mTO0Thw0csSIe5xxLg,NV,American (Traditional),3.6
154661,syRPwPqdV6h3eenuV1d6rg,ON,Korean,2.071428571428572
154675,yIE9RYGHEk8A9RxrSVgbdQ,ON,Japanese,3.555555555555556
154693,W_nU2qtu1AEDDCgkCo0gJg,ON,Chinese,3.5
154705,nqnVKM55nIZn8fNH1fIJPA,ON,Chinese,4.0
154710,OEB6connD7XFIyvq_rjI4g,ON,Korean,3.0
154716,jX6Gzr6WdoPxiRLKDfcVrQ,ON,Sushi Bars,3.272727272727273
154727,qtNtrKfNhU-021GaNoz-_A,ON,Vietnamese,2.0
154733,dyJsv02GJgQZBl2Lh3vjjg,OH,Diners,4.333333333333333
154736,vBVwwwvkxIoVKfl8N2NpfA,OH,American (New),5.0
154737,9M69HnfjB0d11G9oGLpVgw,ON,Chinese,2.0
154739,cisqOxAgQPjVVr9Yzk8_dw,ON,Bakeries,3.333333333333333
154760,f4vb5tv60WaBcwzRhKpANA,NV,Breakfast & Brunch,4.5
154768,KP-f7in9RSapddzIVRBE1Q,AZ,Diners,3.4285714285714284
154775,tngl2VZ4VGpK3qFpmU0NMw,ON,Italian,4.428571428571429
154782,FJMMPL3pxAPYGEPB0Hwlhw,ON,Breakfast & Brunch,4.0
154792,QIcXq4Z3_2lvg9rmmoGF-A,NC,American (Traditional),3.4
154797,eZqoDfBg-xOS8WdcZCYM2A,AZ,Barbeque,5.0
154799,XdhoZK1LYGYmmnUwpFNV-w,AZ,Fast Food,2.571428571428572
154806,8VQu2-4UOXNm0eqVpjkE_Q,ON,Sandwiches,3.809523809523809
154827,z_twvOBwyGNbuxJhsiJofg,ON,Sandwiches,4.25
154839,bhqOSajw2x1NLQxijsDVcg,ON,American (Traditional),3.227272727272727
154861,tj9pFG_hvwP2MvjjT-hEDQ,ON,Middle Eastern,4.0
154863,mreVfNDmhkQBPbWZ6vtr9w,AZ,American (Traditional),5.0
154864,n4E8ltk6CidI4_9s5STVtA,NV,Burgers,3.9230769230769234
154890,Nnb9kHGq_5pJSjGundeY0Q,ON,Vegetarian,4.25
154894,XBKhVOYDA3AaAN6k3TOijQ,ON,Burgers,2.4285714285714284
154901,I_eCXujGAbl1JKrye_419w,ON,Japanese,4.666666666666667
154907,z8H4Mdzl4jS9pYswj6Jf9w,ON,Italian,3.615384615384616
154920,PsYU8cEDE3oewzKCyVt5bw,ON,Sushi Bars,2.8571428571428568
154934,7HUEqrj4aa_u3kl-o-e9_Q,ON,Mexican,4.0
154940,ybbcg01-j7tKJ_oLEY1uPQ,ON,Thai,4.4
154955,OACjhgf8nnYGzFnOhA7uhg,ON,Mexican,3.272727272727273
154966,t4P-8drZzj3TMwA_WU-4Zg,AZ,Chinese,4.333333333333333
154969,Yn-8zix5_blucvZo3G8kPw,NV,Burgers,3.888888888888889
154987,Ly2ShApiomYZwKehwb7eRA,AZ,Sushi Bars,4.190476190476192
155050,UUtWoDyREiy9MPdtTRFUYQ,AZ,Chinese,4.162790697674419
155093,LbeJgPgKKHw5qH0f02NHEQ,PA,Chinese,3.6666666666666665
155105,2rcrwnlPd_w5oieGVyDgpw,ON,Japanese,4.071428571428571
155119,YAkGt01m776IpZ7KFdnQDw,ON,Vietnamese,4.875
155127,oiLIeEuEDc26pf5q73uwYw,ON,Japanese,2.625
155135,qiRyyRWt6jmAxcoVW0-WHA,ON,Chinese,3.3421052631578947
155173,wcR9Vbwn2EmlSeV7uBUIsA,ON,American (Traditional),3.3684210526315788
155192,MM5Fdfqf87QpTkHIKZNVdg,ON,Italian,4.0
155195,T3DcIhsOy74mmmtLmi-X3w,PA,Barbeque,4.166666666666667
155201,YWRn5UF4Fdxo59Vu__t_Fw,OH,Sandwiches,5.0
155208,2eUVkmVjU4K0HJKZd_CaYQ,ON,Asian Fusion,4.5
155214,9ULcHyUTN1O16Vr8KUMQew,AZ,Chinese,3.0454545454545454
155236,iqQEH6olFhpqwZjFRRFmuA,NV,Japanese,4.395833333333333
155284,HV_TRGJdMurmJkqkdRGaww,AZ,Mexican,3.4285714285714284
155291,CrIWqmuO2uQWwl3z11K_BA,IL,Italian,3.928571428571429
155305,GkQxwsRXYioD2VtCjNfedw,IL,Delis,3.0
155306,hvPPw19VdGRsOEkxgyD7tg,IL,Salad,4.25
155326,y0QzKWNVoXCbZpk6uhEgGA,ON,Pizza,3.333333333333333
155341,oaap_zKAxkrlTBwF3onmXw,NV,Mexican,4.375
155349,l-syVU_B8T4ZTr_SpMCKfg,NV,American (Traditional),2.0
155354,-FNquqGseSCVMWo7KbK-Tg,NV,Mexican,3.294117647058824
155371,iiVeHbqOWMuKeUQz7ks71A,NV,Chinese,3.65
155391,0ihQJhd_-nUP1p01NBDjLQ,AZ,Salad,4.071428571428571
155405,_82041xhXs6-_WWT82BA8Q,PA,Pizza,3.0
155406,2RFe9vDTzyBkF4mvsFDDow,NV,Barbeque,3.0
155421,GzBIAjAMHD9iVZK8BT6XMw,NV,Breakfast & Brunch,4.739130434782608
155444,6G0w6rSvl964Lt8qumF3hA,AZ,Vietnamese,3.5294117647058822
155461,ckJdH2F-T2r0AnPHrlIGvw,AZ,Burgers,1.75
155465,zDPVRMN6PJhD34RYhiySgw,NC,Mexican,3.25
155469,TkoyGi8J7YFjA6SbaRzrxg,AZ,Sushi Bars,4.214285714285714
155483,r76Jr-MchYOobglY6TguzQ,QC,Mexican,4.25
155487,dpywCoS-f8HcBiSTNcMJrw,AZ,Fast Food,1.0
155489,aIZQF2UCLv6ru-zsPK4H2Q,AZ,Barbeque,4.519230769230768
155541,rGt76zQHjSaOuOrj31EO6Q,AZ,Chicken Wings,3.0
155547,_HhZV5S7sypfcE2AcEkL4w,NC,Diners,2.0
155551,gikJ3YJpat7xa1CTdMDMPw,NC,Burgers,1.6666666666666667
155554,bLRjPq9-pAdXirAWWTuZzg,AZ,Mexican,1.9583333333333333
155578,7Ug8zCmY6iDTewxWqeYQ2g,QC,French,4.846153846153847
155591,c_VcdG84KcGRRQ23x-EpPA,NV,Delis,5.0
155592,TibTrHAfWQwTKRIdIy1kSg,ON,Seafood,4.75
155596,rATlMkHZdcwqQ12aIWg10w,ON,Sandwiches,4.0
155607,HTAAMVDZ4P0VX5F9euJBoA,AZ,Chinese,4.0344827586206895
155636,kn1moWlLuMgmnHIVyz2PQA,AZ,American (Traditional),2.5
155640,48RvI-rWPjRe_nuOmbaa3A,SC,Burgers,3.571428571428572
155647,uwpPniaFEVkK5T_PWdQZ0A,NC,American (Traditional),3.3529411764705883
155664,SEEy7DKuVbgw4Rai2BqEEQ,NC,Latin American,4.3125
155680,_ruizXa-KyFO5mNA0p3nBA,NC,American (New),4.703703703703703
155707,79DB7Q4v-792r_Iwgnwg1Q,SC,Pizza,3.0
155708,o2O4qWlo4O0aI5oEZsUHBQ,NC,Sushi Bars,3.0
155721,oFwr1It81SObzC3MZ66vqw,NC,Caribbean,3.1666666666666665
155727,GUEWBcErEzW-YYREq4ct6w,QC,Sushi Bars,3.5
155731,Ea3BblvC4zzagYI_1cNumA,NV,Salad,4.25
155743,P8nY22PirIp-d1GpDn7qnA,PA,Fast Food,3.5
155751,TpLbrBsHSej6Snb6LXDYxg,PA,American (New),5.0
155752,N0Vz2kAqcAwCukse3xj65g,ON,Korean,4.0
155753,jSqfGuZXwcKBMWV71y11Tg,NV,Burgers,3.0
155757,TLSFhOzkvPyZplTZBVAMCA,AZ,Steakhouses,2.4615384615384617
155770,ec9mv9cUMObXqyh3yjgIbA,AZ,Seafood,4.714285714285714
155777,0qet57CmMA5qUm6gPFUTpg,NV,Italian,3.2
155792,8UiPh7jaIqT_Dm8Qt_9frA,ON,Salad,3.25
155796,gBQH64vIkA-kIDFGM290dw,NV,Mediterranean,3.421052631578948
155815,8pmGz3Lg4f_r7HdDZPa4dQ,NV,Barbeque,4.375
155863,Q_BDMqf4tLrS_44g38dqXQ,WI,Mexican,3.7
155873,yAkaDc6MWX3dy8bnEcCrRQ,WI,Asian Fusion,3.1428571428571432
155887,iW0_acsRQtjlpE_8O6l1_Q,WI,Pizza,3.0
155891,ffUCy7Gd8Gr28oK5mHOjsw,WI,Chinese,4.5
155893,MBodaRSaAp_FY3CkhfRXNQ,WI,Fast Food,2.25
155897,f1loh_1c_zp6P1Zv9KSaPg,WI,Sushi Bars,1.8571428571428568
155904,OTDogJk9hVcM0oT_ia_09g,WI,Pizza,2.0
155908,1zH3_Agw8CTgSmKgg4JNmg,AZ,Korean,3.1818181818181817
155919,kPR47uxGqmQNIQkIZr2_Tg,AZ,American (Traditional),4.088888888888889
155964,4m3aZoOh_q8gxLy5SXI0Bg,NC,Italian,2.75
155972,aus47O0DOiOcgkygyAxLEQ,OH,American (New),3.0
155978,hbPd3PnOlsjDIYAn5yvsUQ,AZ,American (Traditional),3.9375
155994,jslGoWrJQtpC1UgEve0YgA,NC,Mexican,2.8181818181818183
156005,rl137V_5Hx0cJAV4beVdhA,ON,Mexican,4.2105263157894735
156024,moVd1rJwIMMhet0qD70LzQ,AZ,Breakfast & Brunch,2.769230769230769
156037,yUBCkEWsN8c-mMteKx3ehA,NV,Fast Food,3.0
156038,SiKTElhCaJGhAdySd7JSHA,AZ,Pizza,3.636363636363636
156049,QssWqY44im2rA8hGmicv_A,AZ,Greek,4.75
156061,Qb1tuREKTsyVKO6DiDQXgg,AZ,Mexican,3.3076923076923075
156074,AMsfjpim5WohOzQJOtLyQg,NV,Delis,4.294117647058823
156091,Lft-0Xy72YbwRkn_n5hfXA,ON,Thai,4.142857142857143
156098,k4jX-Xe9dFu2pmdnlrcwgA,AZ,Breakfast & Brunch,3.0
156109,Kzo1z1hW6224lNd3al2SbQ,AZ,Italian,3.25
156113,g6AFW-zY0wDvBl9U82g4zg,ON,Italian,4.777777777777779
156140,tEfmHuo_dNanyTaC5PyoOQ,ON,Steakhouses,3.16
156165,vTlIUtYXdPxCk6UB746w8w,ON,Chinese,3.1428571428571432
156172,iMoFE2g4kDG4FfKLJvk3Jw,ON,Korean,3.978260869565217
156218,VaLnPWq6cLnK5x2wXBVOKQ,ON,Chinese,3.7142857142857135
156225,6M5WG1Hp38dsYkK77S-bzQ,AZ,Asian Fusion,4.0
156231,8w_PzYVk6cR37lpR-SWMog,AZ,Fast Food,2.0
156236,bSbAq9ylam6RInhbm2aZKA,AZ,Chicken Wings,3.9230769230769234
156249,j-JE8jELAHBbg6MKeAGanw,AZ,Seafood,3.739130434782609
156272,v5nuLjQWbDOz7a7JHL7QTw,ON,Seafood,5.0
156273,hyXNS3tSmi6njhBjgo8eGw,ON,Sushi Bars,4.0
156278,sJHf_8i4iky2yU4-PS1ksQ,ON,Mexican,4.083333333333333
156290,0vtE3wp8gUZzlHsgx_96pA,ON,Middle Eastern,3.0
156293,prlIJsg3UEg3DioOZPFhig,ON,Burgers,4.0
156302,gCFf_GFUjgCSVcUe9yrphA,NV,Fast Food,3.5
156318,bZgfnQtLXly82_XmLBqOwQ,ON,American (Traditional),3.125
156342,8LUKD_9rkJoUIIuT9uiDbA,PA,Asian Fusion,4.0
156347,Cu3u58BDEh-qFjpoaIWYqw,OH,Diners,1.0
156348,cA2ZGg41C-KEuHLwXxoB1Q,AZ,American (Traditional),3.2666666666666666
156363,g-Q3rLkyGT-TtiRgE-PvgA,AZ,Breakfast & Brunch,2.7777777777777777
156372,TdjydrOFUSMUsTKdlXW6aQ,AZ,Chinese,4.25
156376,Iz3Cpk4HEd88K0niEmdK5w,SC,Middle Eastern,4.0
156378,PlP0c_u3g-3LiWHpb2XnOQ,SC,Chinese,3.9090909090909087
156389,uqASi461Gv7sTHcvZ7-vwg,NC,Pizza,3.2857142857142856
156396,aqszoKRB4Ol9bpemt0_-GQ,NC,Chinese,3.875
156412,04kZ5CSh6oKhI5huU5bLdg,PA,American (New),3.4864864864864864
156449,OF19lUVQHj8pVaSACNewWg,OH,American (New),3.4
156464,JCiglfoF09JqfR_gn6XYcA,NV,Italian,3.2
156469,NOUYmgX2Hl2BlhqsWCUAyg,AZ,Diners,3.0
156472,6ON9B6DsL5cUnPmIy8A06w,AZ,American (Traditional),2.9722222222222223
156508,roz-ed8kvBF6fwKBPeJ49Q,AZ,Italian,4.4848484848484835
156541,YhBigRwAFdRPIQxWDjZOrQ,PA,Pizza,4.428571428571429
156548,4r9BwC-nkDRMXEIy_bqNbg,WI,Breakfast & Brunch,3.7142857142857135
156555,iJBlRfcjBX7uWNBemvMEUg,WI,Italian,4.0
156556,mljVLg3inB8h2L6wKC-szQ,ON,Vietnamese,2.333333333333333
156559,i_t_UJTSScw4srpb8aHUiw,ON,Chinese,3.333333333333333
156568,Kx7DTzbfY4K-uYJKTibesg,ON,Breakfast & Brunch,3.5
156572,UC2dfjZg8mrRh10maovQfw,ON,Chinese,3.0
156581,pND6-qGHZDHeMSHB2zbqQQ,ON,Mediterranean,1.6666666666666667
156584,W1pj7OeYz5oF42vACSoxmA,ON,Burgers,3.333333333333333
156587,D4xv7_wwYpZEZar4DwwYYQ,AZ,Burgers,4.142857142857143
156629,nGaEPWylUEAiOn5HmY-VYQ,AZ,American (New),4.2727272727272725
156640,tDYcVluqZwieulc1iqxGXg,AZ,Japanese,3.45
156660,Wwtm3govfxBQ040LKYQDeg,AZ,Barbeque,3.0
156665,bj6Km1RvgD6oyppCe5yDog,AZ,Chinese,3.75
156673,-weah7G6XZrdmE_0scCyig,AZ,Mexican,3.25
156677,C1aGdueHoFXKcy-yaLoUWw,AZ,Sandwiches,3.8
156682,6Wc5DPXGudcNi2XK7QfQtA,AZ,Tex-Mex,3.8409090909090913
156726,KdBFybvUi0P6wPvustHB-w,AZ,Thai,3.5
156730,yIiply1esvaWxY36vdh3wA,AZ,Mexican,3.3846153846153846
156743,q9GRVuEPoFhvA3NoscW0ow,AZ,Mexican,2.5
156745,jlv_ciZY7y8c6AeAyskF9w,AZ,Italian,3.0
156746,rOs43_IYn3STyx3UCmlfXQ,AZ,Mexican,3.0
156747,9vkVY5puIHRfKMgJB4LBnw,AZ,American (New),3.4615384615384617
